ENGLISH,FRENCH
"We just can't help crossing paths, Jules!\! Looks like we're in this together, huh?!","On ne peut pas s'empêcher de se croiser, Jules !\! On dirait qu'on est dans le même bateau, hein ?!"
"\n[8]!\! What an honor to fight by your side in our first mission, but...\| Central Command didn't say you'd be here!\! Was there some sort of mistake?","\n[8] !\! Quel honneur de combattre à tes côtés lors de notre première mission, mais...\| Le centre de commandement n'a pas dit que tu serais ici !\! Y a-t-il eu une erreur ?"
We...\| decided to improvise.,Nous...\| avons décidé d'improviser.
"Anyway, glad to have your rangers here among us.\! With clever planning, your troops can pick off enemies without fear of a counter-attack... unless they have their own archers of course.","En tout cas, quel plaisir d'avoir tes rangers parmi nous.\! Avec une planification intelligente, tes troupes peuvent éliminer les ennemis sans craindre une contre-attaque... à moins qu'ils n'aient leurs propres archers, bien sûr."
"So you're leading this mission?\! Wow, I always knew you'd do great things, \n[8].","Donc tu diriges cette mission ? \! Eh bien, j'ai toujours su que tu ferais de grandes choses, \n[8]."
"Oh, come on, Jules.\! You'd say that no matter what I end up doing.","Oh, allez, Jules.\! Tu dirais ça peu importe ce que je finis par faire."
Well met... you're with the Imperial Army?,Salut... tu fais partie de l'armée impériale ?
"Name's Sybil, battle maiden of Veridia!\! Jules and I were sent up the river to try and outflank the rebels.","Je m'appelle Sybil, Guerrière de Veridia !\! Jules et moi avons été envoyés en amont de la rivière pour essayer d'attaquer les rebelles par le flanc."
That's an impressive title...\| but you wear the garb of a Temple priestess.,C'est un titre impressionnant... \| mais tu portes l'habit d'une prêtresse du Temple.
"Yeah, so what?\! Healing's just as important as hurting, isn't it?!","Oui, et alors ?\! Guérir est tout aussi important que blesser, n'est-ce pas ?!"
Of course.\! We're fortunate to have a priestess among us.,Bien sûr.\! Nous avons la chance d'avoir une prêtresse parmi nous.
"See that town?\! To win wars, we must secure objectives.\! Objectives can be towns, mines, stables, or military bases.\! Towns like this, or gold mines, provide gold.\! Any of our squads can capture objectives.","Tu vois cette ville ?\! Pour gagner des guerres, nous devons sécuriser les objectifs.\! Les objectifs peuvent être des villes, des mines, des écuries ou des bases militaires.\! Des villes comme celle-ci, ou des mines d'or, fournissent de l'or.\! N'importe laquelle de nos escouades peut capturer des objectifs."
"There. That's Eastwall Fortress, home base of the enemy.","Voilà. C'est la forteresse d'Eastwall, la base de l'ennemi."
"That's a heavily-fortified castle, like most home bases.\! It provides defensive bonuses to soldiers stationed there.\! Do not underestimate any base defender...\| even these clowns.\! There will be times when we are operating out of a Home Base. When that happens, you must defend it at all costs.\! If an enemy reaches our Home Bases, it will force us into defeat.","C'est un château fortement fortifié, comme la plupart des bases.\! Il fournit des bonus défensifs aux soldats qui y sont stationnés.\! Ne sous-estime aucun défenseur de base...\| même ces clowns.\! Il y aura des moments où nous opérerons à partir d'un Quartier général. Lorsque cela se produit, tu devras le défendre à tout prix.\! Si un ennemi atteint notre quartier général, nous essuierons une défaite."
"We've secured an Iron Mine.\! With the 3 Iron we just gained, we can upgrade our troops to more advanced classes when between chapters.\! The resources are not consumed, just allocated, meaning we can change classes without any risk at all - feel free to experiment!","Nous avons sécurisé une mine de fer.\! Avec les 3 Fers que nous venons de gagner, nous pouvons faire évoluer nos troupes vers des classes plus avancées entre les chapitres.\! Les ressources ne sont pas consommées, mais seulement allouées, ce qui signifie que nous pouvons changer de classe sans aucun risque. N'hésite pas à faire des expériences !"
