ENGLISH,FRENCH
"Same to you, Narima.\! You've looked out for me so much thus far, so I'm not going to let you throw yourself away either!\! Come on, let us defend this fortress as a true Sayunaari would!","Pareil pour toi, Narima.\! Tu as tellement veillé sur moi jusqu'à présent, alors je ne vais pas te laisser te sacrifier non plus !\! Allez, défendons cette forteresse comme le ferait un vrai Sayunaari !"
Truly noble in deed... Donar watch over you.,Vos actions respirent la noblesse... Que Donar veille sur vous.
"Sybil, you stay sharp out there, y'here me?\! I got a funny feelin' about me now.\! Not a good one.","Sybil, reste vigilante là-bas, tu me suis ?\! J'ai une drôle de sensation pour le moment.\! Pas une bonne."
You goin' soft on us or what?!\! This is what I live for!\! My heart is racing...\| if only I could feel like this all the time.\! It's like there's fire flowing through me!,Tu te ramollis ou quoi? !\! C'est pour ça que je vis !\! Mon cœur s'emballe...\| Si seulement je pouvais me sentir comme ça tout le temps.\! C'est comme s'il y avait du feu qui coulait à travers moi !
"Listen t'me, kiddo...\| this ain't lookin' pretty.\! I been down this road before.\! You'd should trust this old man's gut feelin' - it's the best friend I got.","Écoute-moi, petit...\| Ça n'augure rien de bon.\! Je suis déjà passé par là.\! Tu devrais faire confiance à mon instinct de vieil homme, c'est mon meilleur allié."
...\|Whaddya mean?\! You don't think we'll make it?!,...\|Que veux-tu dire ?\! Tu ne penses pas qu'on va y arriver ?!
"Ain't nothin' like that, just...","Ce n'est pas ça, juste..."
"Barnabas...\| How'd such a sweet man end up a soldier anyway?\! Come on, we can do this!\! They'll have to kill me a thousand times before they win!","Barnabas...\| Comment un homme si gentil a-t-il pu devenir soldat ?\! Allez, on peut le faire !\! Ils devront me tuer un millier de fois avant de gagner !"
"Stefan, you seem shaken.","Stefan, tu sembles perturbé."
I'm doin' okay!\! No really... I'm fine!,Tout va bien !\! Non vraiment... Je vais bien !
It seems the enemy has lured us into an impossible situation.\! This may be the end.,Il semble que l'ennemi nous ait attiré dans une situation impossible.\! C'est peut-être la fin.
"...\| Y'always were a bright and sunny personality, Diana.","...\| Tu as toujours été une personnalité brillante et ensoleillée, Diana."
"As you would say, ""don't shoot the messenger.""","Comme tu le dirais, « ne tirez pas sur le messager »."
"Yeah, I'd probably say that...","Oui, je dirais probablement ça..."
"Yer serious, aren't ya...","Tu es sérieuse, n'est-ce pas..."
"Stefan... this is not the life for you.\! I will not tell the others should you happen to slip away.\! If I fall in battle, I need you to protect my Alex.","Stefan... ce n'est pas une vie pour toi.\! Je ne dirais rien aux autres si tu désertais.\! Si je tombe au combat, j'ai besoin de toi pour protéger mon Alex."
Diana...,Diana...
Just promise me that...,Promets-moi juste que...
"...Alright, alright!\! ...Bah, you've always gotta talk about dyin'.\! You may not care if that happens but damn, some of us sure will.","...D'accord, d'accord !\! ...Bah, il faut toujours que tu parles de la mort.\! Tu ne t'en soucies peut-être pas, mais certains d'entre nous, oui."
"If they do kill me, my body will perish, but they will never see a Paladin on their knees.\! Until such time, do keep count of how many fall to my hammer... and tell the world what it means to go against the Paladins of holy Donar.","S'ils me tuent, mon corps périra, mais ils ne verront jamais un Paladin à genoux.\! En attendant, compte combien tomberont sous mon marteau... et dis au monde ce que cela signifie d'affronter les Paladins de Saint Donar."
"Now you're talkin'!\! Come on, let's make a story that'll be burned into memory for a thousand years!","Maintenant tu m'impressionnes !\! Allez, écrivons une histoire qui sera gravée dans la mémoire pendant mille ans !"
"Zelos...\| I couldn't make it.\! Wherever you are, you'll have to make things right...","Zelos... \| Je n'ai pas pu le faire. \! Où que vous soyez, vous devrez arranger les choses..."
"All this carnage, because I thought I knew what the hell I was doing...","Tout ce carnage, parce que je pensais savoir ce que je faisais..."
Casamir...\| Someone... something...\| will destroy you.\! Even if I must from the grave...,Casamir...\| Quelqu'un... quelque chose... \| va vous détruire. \! Même si je dois le faire depuis la tombe...
"Stubborn little street rabble. As you wish, we will hold back no longer.\! Commander Trihan, converge on \n[8]'s position with all available forces! Crush them!","Racaille de gouttière. Comme vous le souhaitez, nous ne nous retiendrons pas plus longtemps.\! Commandant Trihan, convergez sur la position de \n[8] avec toutes les forces disponibles ! Écrasez-les !"
