ENGLISH,FRENCH
"Beatrix Pendergast, adopted daughter of Edmund Pendergast.\! With the death of Edmund, Grandmaster of the Followers of Zanatus, Beatrix had for a brief moment in her life aligned with the common goals of others.\! In the aftermath of the Nephilim War, the Pendergast financial empire was left in shambles, but Beatrix managed to sell the scraps for a respectable sum.\! She founded a magic university in the city of Sandraka, which would become the main hub of magical hopefuls across the world.\! Due to the effects of her divine bloodline, Beatrix lives for another 120 years, completely defining the world of academic magics for generations.","Beatrix Pendergast, fille adoptive d'Edmund Pendergast.\! Avec la mort d'Edmund, Grand Maître des disciples de Zanatus, Beatrix agit pendant un bref instant pour le bien commun.\! Au lendemain de la guerre des Nephilims, l'empire financier des Pendergast tomba en ruine, mais Beatrix réussit à vendre ce qu'il en restait pour une somme respectable.\! Elle fonda une université de magie dans la ville de Sandraka, qui allait devenir le principal centre des adeptes de la magie dans le monde entier.\! Grâce aux effets de sa lignée divine, Beatrix vécu encore 120 années, transformant complètement le monde des magies académiques pour des générations."
"Against what one would expect, Beatrix grew very fond of Jules during the Nephilim War.\! The infatuation continues to this day, though King Jules is being urged to marry a Sayunaari Queen.\! But some feelings can never really fade...","Contre toute attente, Beatrix s'était prise d'affection pour Jules pendant la guerre des Nephilims.\! L'engouement se poursuit encore aujourd'hui, bien que le roi Jules soit pressé d'épouser une reine Sayunaari.\! Mais certains sentiments ne peuvent jamais vraiment s'estomper..."
"Beatrix and Lysander's whirlwind infatuation remained spicy as ever, even after all of the preceding events.\! All the more shocking was that they managed to keep it under wraps long enough to see Lysander take the highest office in Veridia.","L'engouement tourbillonnant de Beatrix et Lysandre est resté plus ardent que jamais, même après tous les événements précédents.\! Ce qui est d'autant plus choquant, c'est qu'ils réussirent à garder le secret assez longtemps pour que Lysandre occupe la plus haute fonction de Veridia."
"Lysander Bradford, former general of the Imperial Army, and former chief advisor to the Nephilim Army.\! After the Nephilim War, Lysander served time in prison for his mutiny.\! Despite this, the Proconsulate approached Lysander with a special invitation to become the primary author of the new Articles of the Republic.\! Using his rich education in philosophy and history, Lysander put his entire soul into its creation.\! Making sure to help set up a government that would be just, compassionate, and sustainable, Lysander would be known as one of the founders of the Republic, perhaps its most influential.\! After earning his freedom, Lysander would eventually rise through the Proconsulate itself, and become Veridia's head of state.","Lysandre Bradford, ancien général de l'armée impériale, et ancien conseiller en chef de l'armée des Nephilims.\! Après la guerre des Nephilims, Lysandre fit de la prison pour sa mutinerie.\! Malgré cela, le proconsulat adressa à Lysandre une invitation spéciale à devenir le principal auteur des nouveaux articles de la République.\! Tirant profit de sa riche éducation en philosophie et en histoire, Lysandre mit toute son âme dans sa création.\! S'assurant d'aider à mettre en place un gouvernement qui serait juste, compatissant et durable, Lysandre serait connu comme l'un des fondateurs de la République, peut-être son plus influent.\! Après avoir gagné sa liberté, Lysandre finit par s'élever au sein du proconsulat lui-même, et devint le chef d'État de Veridia."
"Lysander Bradford, former general of the Imperial Army, and former chief advisor to the Nephilim Army.\! After the Nephilim War, Lysander served time in prison for his mutiny.\! Despite this, the Proconsulate approached Lysander with a special invitation to become the primary author of the new Articles of the Republic.\! Using his rich education in philosophy and history, Lysander put his entire soul into its creation.\! Making sure to help set up a government that would be just, compassionate, and sustainable, Lysander would be known as one of the founders of the Republic, perhaps its most influential.\! After earning his freedom, Lysander would eventually rise through the Proconsulate itself, and become Veridia's head of state.\! He never spoke with \n[8] again.","Lysandre Bradford, ancien général de l'armée impériale, et ancien conseiller en chef de l'armée des Nephilims.\! Après la guerre des Nephilims, Lysandre fit de la prison pour sa mutinerie.\! Malgré cela, le proconsulat adressa à Lysandre une invitation spéciale à devenir le principal auteur des nouveaux articles de la République.\! Tirant profit de sa riche éducation en philosophie et en histoire, Lysandre mit toute son âme dans sa création.\! S'assurant d'aider à mettre en place un gouvernement qui serait juste, compatissant et durable, Lysandre serait connu comme l'un des fondateurs de la République, peut-être son plus influent.\! Après avoir gagné sa liberté, Lysandre finit par s'élever au sein du proconsulat lui-même, et devint le chef d'État de Veridia.\! Il ne parla plus jamais avec \n[8]."
"Lysander had become very close with Edelia during the Nephilim War.\! While Lysander's actions greatly strained their relationship, Edelia saw a certain vulnerability in him and wished to become the guiding light he so needed.\! After he earned his freedom, Lysander and Edelia would marry, and they were blessed with many children.","Lysandre était devenu très proche d'Edelia pendant la guerre des Nephilims.\! Alors que les actions de Lysandre ont fortement mis à mal leur relation, Edelia a vu une certaine vulnérabilité en lui et a souhaité devenir le guide dont il avait tant besoin.\! Après avoir gagné sa liberté, Lysandre et Edelia se sont mariés, et ils eurent de nombreux enfants."
"Abigayle Kasim Dargon, priestess of the Sisters of Mercy.\! Her time with the Temple had passed in her heart, and she left the Sisterhood of Mercy to live in Sayunaa, and became the darling of the new Kingdom of Sayunaa.\! During the Nephilim War, she discovered she has an affinity for dragons, and they for her.\! Abigayle commited to the study of draconology further, and developed her own personal brood.","Abigayle Kasim Dargon, prêtresse de la Sororité de la Miséricorde.\! Elle ne désirait plus rester avec le Temple, et elle quitta la Sororité de la Miséricorde pour vivre à Sayunaa. Elle y devint la coqueluche du nouveau Royaume de Sayunaa.\! Pendant la guerre des Nephilims, elle avait découvert qu'elle avait une affinité avec les dragons, et eux avec elle.\! Abigayle s'est engagée à poursuivre l'étude de la draconologie, et éleva sa propre couvée personnelle."
"Zelos's imposing demeanor caught Abigayle's attention in a big way.\! She has written off romance for some time, focusing on her dragons, but Zelos always has a place in the back of her mind, even though she has been urged to marry a Sayunaari nobleman to pass on her royal blood...","L'attitude imposante de Zelos avait fortement attiré l'attention d'Abigayle.\! Elle mit de côté les histoires d'amour pendant un certain temps, se concentrant sur ses dragons, mais Zelos a toujours une place dans le fond de son esprit, même si on l'a exhortée à épouser un noble Sayunaari pour transmettre son sang royal..."
"Though chased by a gaggle of potential suitors, Abigayle has put romance on hold for some time at the protest of many who wish for her to pass on her royal bloodline...","Bien que poursuivie par une flopée de prétendants potentiels, Abigayle ne s'intéresse plus aux romances depuis un certain temps, à la suite des protestations de ceux qui souhaitent qu'elle transmette sa lignée royale..."
"Narima Reza, Warrior Queen of Sayunaa.\! Jules fell in love with her and through a royal marriage, she became Queen Narima Dargon.\! She eventually became the true power behind the Sayunaari throne as Jules scaled back his role.\! Narima's influence and reign solidified Sayunaa's status on the world stage as a great power for centuries to come.","Narima Reza, reine guerrière de Sayunaa.\! Jules est tombé amoureux d'elle et, à la suite d'un mariage royal, elle est devenue la reine Narima Dargon.\! Elle détient finalement le véritable pouvoir derrière le trône des Sayunaari alors que Jules réduisait son rôle.\! L'influence et le règne de Narima ont solidifié le statut de grande puissance de Sayunaa sur la scène mondiale pour les siècles à venir."
"Narima Reza, leader of the Scions of Dargon.\! Having proven a champion of the Sayunaari people, King Jules asked her to lead the new Sayunaari Defense Force, and she accepted.\! As an avid study of Sayunaari history of the Dargon dynasty, Narima brought valuable knowledge and tradition to the new army, restoring the prestige of times past.\! Sayunaa would be, for generations to come, a powerful force in the new order.","Narima Reza, chef des Fils de Dargon.\! Ayant prouvé qu'elle était une championne du peuple Sayunaari, le roi Jules lui demanda de diriger la nouvelle force de défense Sayunaari, et elle accepta.\! Étudiante avide de l'histoire Sayunaari de la dynastie Dargon, Narima apporta de précieuses connaissances et traditions à la nouvelle armée, restaurant le prestige des temps passés.\! Sayunaa serait, pour les générations à venir, une force puissante dans le nouvel ordre."
"Stefan had finally won Narima's affections during their time with \n[8].\! Though Narima is somewhat against the idea of fornicating with a Veridian, Stefan still persists.\! Eventually, he wins her heart forever.","Stefan avait finalement gagné l'affection de Narima pendant leur temps avec \n[8].\! Bien que Narima soit quelque peu contre l'idée d'une relation avec un Véridien, Stefan était persistant.\! Il finit par gagner son cœur pour toujours."
"Jules Kasim Dargon, former officer of the Imperial Army, heir to the Dargon royal dynasty, and the new King of Sayunaa.\! King Dargon's dynasty had vanished after Queen Soha's demise at the end of the Aetherium Crisis, but Dargon also bore a son, Kasim.\! Because of the exhaustive work of the Scion's of Dargon, they tracked the royal lineage to lie with Jules, and he has become King Jules Kasim Dargon II.\! This was a role Jules did not expect, and for some time, did not enjoy.\! Stopping short of exhausting himself, Jules saw fit to abdicate the responsibility of military and political affairs to Narima.\! Liberated from those burdens, Jules turned inward, and advocated for the advancement of Sayunaari quality of life, and was forever known as ""Golden-Hearted King Kasim"".","Jules Kasim Dargon, ancien officier de l'armée impériale, héritier de la dynastie royale Dargon, et nouveau roi de Sayunaa.\! La dynastie du roi Dargon avait disparu après la disparition de la reine Soha à la fin de la crise de l'Aetherium, mais Dargon donna naissance à un fils, Kasim.\! Grâce au travail exhaustif des Fils de Dargon, ils retracèrent la lignée royale jusqu'à Jules, et il devint le roi Jules Kasim Dargon II.\! C'est un rôle auquel Jules ne s'attendait pas et qu'il mit du temps à apprécier.\! Au bord de l'épuisement, Jules jugea bon d'abdiquer la responsabilité des affaires militaires et politiques à Narima.\! Libéré de ces fardeaux, Jules se tourna vers la politique intérieure, et plaida pour l'amélioration de la qualité de vie des Sayunaari, et a été à jamais connu sous le nom de « Roi Kasim au cœur d'or »."
"Jules Kasim Dargon, former officer of the Imperial Army, heir to the Dargon royal dynasty, and the new King of Sayunaa.\! King Dargon's dynasty had vanished after Queen Soha's demise at the end of the Aetherium Crisis, but Dargon also bore a son, Kasim.\! Because of the exhaustive work of Narima's Scion's of Dargon, they tracked the royal lineage to lie with Jules, and he has become King Jules Kasim Dargon II.\! In his capacity as King, Jules advocated for the advancement of Sayunaari quality of life, and was forever known as ""Golden-Hearted King Kasim"".","Jules Kasim Dargon, ancien officier de l'armée impériale, héritier de la dynastie royale Dargon, et nouveau roi de Sayunaa.\! La dynastie du roi Dargon avait disparu après la disparition de la reine Soha à la fin de la crise de l'Aetherium, mais Dargon donna naissance à un fils, Kasim.\! Grâce au travail exhaustif des Fils de Dargon de Narima, ils retracèrent la lignée royale jusqu'à Jules, et il devint le roi Jules Kasim Dargon II.\! En sa qualité de roi, Jules plaida pour l'amélioration de la qualité de vie des Sayunaari, et a été à jamais connu sous le nom de « Roi Kasim au cœur d'or »."
"Casamir, former Prime Minister and then Emperor of Veridia.\! The scheming politician made many enemies, leading eventually to his demise.\! By the time of his death, his empire was in a state of total collapse, as the Nephilim Army reigned supreme, and even the Zanatus cultists had turned their backs on him.\! Now possibly residing in the deepest hell, history sees Casamir as one of its most hated figures.","Casamir, ancien premier ministre et ensuite empereur de Veridia.\! Ce politicien intrigant s'est fait beaucoup d'ennemis, ce qui l'a conduit à sa perte.\! Au moment de sa mort, son empire était dans un état d'effondrement total, car l'armée des Nephilims régnait en maître, et même les cultistes de Zanatus lui avaient tourné le dos.\! Résidant désormais probablement dans l'enfer le plus profond, l'histoire voit en Casamir l'un de ses dirigeants les plus détestés."
"Diana Ebongarde, Archpaladin of the Donari Temple, known forever as the ""Goddess of War"".\! Though the war and the burden Diana carried throughout took its toll on her psyche, the world has changed for the better, that she may come to see the world she worked tirelessly to defend.\! She rejected calls for her to take the title of Grandmistress of the Temple, knowing hers is the path of the warrior.\! In time, she will again hear the call for a champion to rise and defend the innocent of Tahnra.","Diana Ebongarde, Archipaladin du Temple de Donar, connue à jamais comme la « Déesse de la Guerre ».\! Bien que la guerre et le fardeau que Diana a porté tout au long de celle-ci aient fait des ravages sur son esprit, le monde a changé pour le mieux, et elle travailla sans relâche pour le défendre.\! Elle rejeta les appels à prendre le titre de Grande-Maîtresse du Temple, car sa voie était celle du combat.\! Avec le temps, elle entendra à nouveau l'appel pour qu'un champion se lève et défende les innocents de Tahnra."
"Stefan Dunney, former spy for the Donari Temple, enjoys his life with Diana, choosing to serve as a facilitator for the Temple's many new challenges.\! It almost seemed inevitable that these two would fall in love, despite their profound personal differences.\! Stefan leaves behind his former life of whimsy to walk steadfast with Diana for the rest of their days.","Stefan Dunney, ancien espion du Temple de Donar, apprécie sa vie avec Diana, choisissant de servir de facilitateur pour les nombreux nouveaux défis du Temple.\! Il semblait presque inévitable que ces deux-là tombent amoureux, malgré leurs profondes différences personnelles.\! Stefan laisse derrière lui son ancienne vie de bohème pour rester avec Diana pour le restant de leurs jours."
"Stefan Dunney, former spy for the Donari Temple.\! Tempted to return to the life of an adventurer, Stefan has chosen to remain with the Temple, choosing to serve as a facilitator for its many challenges.\! Despite deep personal differences, Stefan's home truly is Lemelin Monastery with those who have grown to see him as family.\! And most of all, Stefan fully embraces his role as a parental figure for Alex, seeing him through to adulthood, and beyond.","Stefan Dunney, ancien espion du Temple de Donar.\! Tenté par un retour à sa vie d'aventurier, Stefan choisit de rester avec le Temple, choisissant de servir de facilitateur face aux nombreux défis.\! Malgré de profondes différences personnelles, le cœur de Stefan était dans le monastère de Lemelin, entouré de ceux qu'il considérait désormais comme sa famille.\! Et surtout, Stefan assume pleinement son rôle de figure parentale pour Alex, l'accompagnant jusqu'à ce qu'il atteigne l'âge adulte et bien après."
"Zelos, former Imperial Army Officer, and the man behind the Hand of Zanatus.\! Having lost his path during the Nephilim War, Zelos commited incredible war crimes, slaughtering dissidents and assisting in the kidnapping of children.\! But one thing remained...\| his loyalty to \n[8].\! Unable to watch his best friend of decades fall into a deadly trap, Zelos nearly gave his life to pave the way for the ultimate downfall of Zanatus and an end to the Nephilim War.","Zelos, ancien officier de l'armée impériale, et l'homme derrière la Main de Zanatus.\! Ayant perdu sa vocation pendant la guerre des Nephilims, Zelos commit d'incroyables crimes de guerre, massacrant des dissidents et aidant à l'enlèvement d'enfants.\! Mais une chose est restée... \| sa loyauté envers \n[8].\! Incapable de regarder son meilleur ami depuis des décennies tomber dans un piège mortel, Zelos faillit donner sa vie pour ouvrir la voie à la chute ultime de Zanatus et à la fin de la guerre des Nephilims."
"\n[8] began this journey as a lone orphan, reached dizzying heights of fame, and now comes full circle, resolving to walk the next part alone.\! But the journey is not over. The Nephilim Millennium War's memory burns in \n[8]'s mind, in particular, Zanatus's dying words.\! But foremost, the resurrection leaves more questions than answers. Once a skeptic, \n[8] now ponders the nature of Donar.\! Why me? And, how? What else could Donar be capable of?\! Beyond what even \n[8] can predict, these questions, and their answers, will one day determine the very existence of all there is.\! For now, Tahnra is at peace, and its people venerate \n[8] as the greatest hero in generations. The time will come when \n[8] will be needed again...","\n[8] avait commencé ce voyage en tant qu'orphelin solitaire, atteignit des sommets vertigineux de gloire décida de terminer son périple en solitaire.\! Mais le voyage n'est pas terminé. Le souvenir de la Guerre du Millénaire des Nephilims brûle dans l'esprit de \n[8], en particulier, les derniers mots de Zanatus.\! Mais avant tout, sa résurrection soulève plus de questions que de réponses. Autrefois sceptique, \n[8] s'interroge maintenant sur la nature de Donar.\! Pourquoi moi ? Et, comment ? De quoi d'autre Donar pourrait-il être capable ? \! Au-delà de ce que même \n[8] peut prédire, ces questions, et leurs réponses, détermineront un jour l'existence même de tout ce qui existe.\! Pour l'instant, Tahnra est en paix, et son peuple vénère \n[8] comme le plus grand héros depuis des générations. Le temps viendra où l'on aura à nouveau besoin de \n[8]..."
