ENGLISH,GERMAN
What the...?!,Was zum …?!
Such firepower...\| they lured us to a trap.\! As if they knew we'd be here exactly at this time. How...,"So viel Feuerkraft …\| Sie haben uns in eine Falle gelockt.\! Als ob sie gewusst hätten, dass wir genau jetzt hier sein würden. Wie …"
"Everyone, fall back to the keep!\! Stay out of range of those cannons! Maybe we can hold them off if we stand strong!","Alle Mann, Rückzug in die Burg!\! Bleibt außer Reichweite dieser Kanonen! Vielleicht können wir sie zurückschlagen, wenn wir zusammenhalten!"
Jules...\| we have followed \n[8] into the jaws of Hell...,Jules …\| Wir sind \n[8] in den Schlund der Hölle gefolgt …
"It is a tough situation indeed, Narima.\! We're still alive, though.","Ja, wir stecken in einer schwierigen Lage, Narima.\! Aber noch sind wir am Leben."
"Jules, if it comes down to it, would you die for \n[8]?\! Would you die in this war among squabbling Veridian nobles?","Jules, würdet Ihr für \n[8] sterben, wenn es darauf ankäme?\! Wärt Ihr bereit, in diesem Krieg der zänkischen veridianischen Adligen zu sterben?"
"Narima...\| we're all here together.\! I don't want anyone to die, and that includes you and I!\! Why are you so worried about me over the others?","Narima …\| Wir sitzen alle im selben Boot.\! Ich will nicht, dass irgendwer stirbt, und das gilt natürlich auch für Euch und mich!\! Warum sorgt Ihr Euch soviel mehr um mich als die anderen?"
"...\| Someday you'll know.\! But not today.\! Today your job is to survive, do you understand?!","…\| Eines Tages werdet Ihr das erfahren.\! Aber dieser Tag ist nicht heute.\! Heute ist es Eure Aufgabe, zu überleben, verstanden?!"
"Same to you, Narima.\! You've looked out for me so much thus far, so I'm not going to let you throw yourself away either!\! Come on, let us defend this fortress as a true Sayunaari would!","Dasselbe gilt für Euch, Narima.\! Ihr habt bisher so gut auf mich aufgepasst. Ich lasse nicht zu, dass Ihr verheizt werdet!\! Los, verteidigen wir diese Festung wie wahre Sayunaarer!"
Truly noble in deed... Donar watch over you.,Eure Taten zeugen von einem edelmütigen Herzen … Möge Donar über Euch wachen.
"Sybil, you stay sharp out there, y'here me?\! I got a funny feelin' about me now.\! Not a good one.","Sybil, Ihr haltet da draußen weiterhin die Augen und Ohren offen, ja?\! Ich hab gerade ein komisches Gefühl.\! Eindeutig kein gutes."
You goin' soft on us or what?!\! This is what I live for!\! My heart is racing...\| if only I could feel like this all the time.\! It's like there's fire flowing through me!,"Verlässt Euch etwa Euer Mut?!\! Ich bin genau für so etwas gemacht!\! Mein Herz rast …\| Ich wünschte, ich könnte dieses Gefühl immer spüren.\! Als ob Feuer durch meine Adern strömen würde!"
"Listen t'me, kiddo...\| this ain't lookin' pretty.\! I been down this road before.\! You'd should trust this old man's gut feelin' - it's the best friend I got.","Hört mal zu, Kleine …\| Das sieht alles nicht gut aus.\! Hab ich alles schon gesehen.\! Dem Bauchgefühl dieses alten Mannes solltet Ihr vertrauen – es war schon immer mein bester Freund."
...\|Whaddya mean?\! You don't think we'll make it?!,"…\| Was soll das heißen?\! Denkt Ihr, wir werden es nicht schaffen?!"
"Ain't nothin' like that, just...","Nee, das nicht, aber …"
"Barnabas...\| How'd such a sweet man end up a soldier anyway?\! Come on, we can do this!\! They'll have to kill me a thousand times before they win!","Barnabas …\| Wie ist aus einem so lieben Mann wie Euch überhaupt ein Soldat geworden?\! Jedenfalls können wir das doch schaffen!\! Mich müssen sie tausendmal töten, ehe ich sie gewinnen lasse!"
"Stefan, you seem shaken.","Stefan, Ihr wirkt etwas fassungslos."
I'm doin' okay!\! No really... I'm fine!,"Mir geht’s gut!\! Nee, wirklich … Alles in Ordnung!"
It seems the enemy has lured us into an impossible situation.\! This may be the end.,Der Gegner hat uns in eine unmögliche Lage gelockt.\! Das könnte unser Ende bedeuten.
"...\| Y'always were a bright and sunny personality, Diana.","…\| Ihr wart schon immer ein Quell der Heiterkeit, Diana."
"As you would say, ""don't shoot the messenger.""",Nehmt es mir nicht übel. Ich sage nur die Wahrheit.
"Yeah, I'd probably say that...","Ja, mag ja sein …"
"Yer serious, aren't ya...","Ihr meint das alles ernst, was …?"
"Stefan... this is not the life for you.\! I will not tell the others should you happen to slip away.\! If I fall in battle, I need you to protect my Alex.","Stefan … Ihr seid hierfür nicht gemacht.\! Wenn Ihr Euch entscheidet, zu verschwinden, sage ich niemandem etwas.\! Falls ich im Kampf umkomme, müsstet Ihr meinen Alex beschützen."
Diana...,Diana …
Just promise me that...,Versprecht es mir …
"...Alright, alright!\! ...Bah, you've always gotta talk about dyin'.\! You may not care if that happens but damn, some of us sure will.","… Ja, in Ordnung!\! … Hmpf, Ihr müsst immer übers Sterben reden.\! Euch ist vielleicht egal, ob es dazu kommt, aber manchen von uns ist es das nicht."
"If they do kill me, my body will perish, but they will never see a Paladin on their knees.\! Until such time, do keep count of how many fall to my hammer... and tell the world what it means to go against the Paladins of holy Donar.","Wenn sie mich töten, geht mein Körper eben zugrunde. Aber einen Paladin auf Knien werden sie nie zu sehen bekommen.\! Zählt doch bis dahin, wie viele meinem Hammer zum Opfer fallen … Und sagt der Welt, was passiert, wenn man sich gegen die Paladine und den heiligen Donar stellt."
"Now you're talkin'!\! Come on, let's make a story that'll be burned into memory for a thousand years!","Das hört sich doch schon viel besser an!\! Na los, schreiben wir eine Geschichte, die man in tausend Jahren noch kennt!"
"Zelos...\| I couldn't make it.\! Wherever you are, you'll have to make things right...","Zelos …\| Ich habe es nicht geschafft.\! Wo immer Ihr auch seid, Ihr werdet das in Ordnung bringen müssen …"
"All this carnage, because I thought I knew what the hell I was doing...","All das Gemetzel, nur weil ich glaubte, zu wissen, was ich tat …"
Casamir...\| Someone... something...\| will destroy you.\! Even if I must from the grave...,Casamir …\| Jemand … etwas …\| wird Euch vernichten.\! Selbst wenn ich es aus dem Jenseits selbst tun muss …
"Stubborn little street rabble. As you wish, we will hold back no longer.\! Commander Trihan, converge on \n[8]'s position with all available forces! Crush them!","Störrisches Gesindel. Wir halten uns jetzt nicht länger zurück.\! Kommandant Trihan, umzingelt die Position von \n[8] mit allen verfügbaren Streitkräften! Macht ihnen allen den Garaus!"
