ENGLISH,GERMAN
"Jaromir and Diana became husband and wife.\! Jaromir is known to be one of the most devout followers of Donar, and this only strengthened with their new union.","Jaromir und Diana wurden Eheleute.\! Jaromir war als einer der frommsten Anhänger Donars bekannt, was durch die Vereinigung der beiden nur bestärkt wurde."
"Antares Bergen, war hero of the Succession War.\! Having taken his own life, ending his rebellion, Antares gave way for \n[8] to become the new face of those opposed to tyranny.\! The Proconsulate has ordered a monument to General Antares, not only for his service in the Succession War, but also being the spark that lit a fire in the peoples' hearts.","Antares Bergen, Kriegsheld des Thronfolgekrieges.\! Antares’ Rebellion endete damit, dass er sich das Leben nahm, doch dies ließ \n[8] das neue Gesicht all jener werden, die sich gegen Tyrannei auflehnten.\! Das Prokonsulat hat ein Monument an General Antares befohlen – nicht nur für seinen Dienst im Thronfolgekrieg, sondern auch dafür, dass er der Funke war, der das Feuer im Herzen der Menschen entfachte."
"Beatrix Pendergast, adopted daughter of Edmund Pendergast.\! With the death of Edmund, Grandmaster of the Followers of Zanatus, Beatrix had for a brief moment in her life aligned with the common goals of others.\! In the aftermath of the Nephilim War, the Pendergast financial empire was left in shambles, but Beatrix managed to sell the scraps for a respectable sum.\! She founded a magic university in the city of Sandraka, which would become the main hub of magical hopefuls across the world.\! Due to the effects of her divine bloodline, Beatrix lives for another 120 years, completely defining the world of academic magics for generations.","Beatrix Pendergast, Adoptivtochter von Edmund Pendergast.\! Nach dem Tod von Edmund, Großmeister der Anhänger Zanatus’, hatte Beatrix für kurze Zeit ausnahmsweise gemeinsame Ziele mit anderen.\! Nach dem Nephilim-Krieg stand das Finanzimperium der Pendergasts nah am Ruin, doch Beatrix vermochte die Überreste zu einem beachtlichen Preis zu verkaufen.\! Sie gründete eine Magieuniversität in der Stadt Sandraka, die aufstrebende Magier aus der ganzen Welt anlocken sollte.\! Dank ihrer göttlichen Blutlinie lebte Beatrix noch 120 Jahre und prägte die Welt der akademischen Magie für Generationen."
"Against what one would expect, Beatrix grew very fond of Jules during the Nephilim War.\! The infatuation continues to this day, though King Jules is being urged to marry a Sayunaari Queen.\! But some feelings can never really fade...","Entgegen sämtlicher Erwartungen entwickelte Beatrix während des Nephilim-Krieges Zuneigung zu Jules.\! Diese Verliebtheit besteht bis heute, obgleich von Jules erwartet wird, eine Sayunaarerin zur Königin zu nehmen.\! Bestimmte Gefühle verschwinden eben nicht einfach wieder …"
"Beatrix and Lysander's whirlwind infatuation remained spicy as ever, even after all of the preceding events.\! All the more shocking was that they managed to keep it under wraps long enough to see Lysander take the highest office in Veridia.","Die stürmische Verliebtheit zwischen Beatrix und Lysander bleibt nach allem, was geschehen ist, mit voller Kraft bestehen.\! Umso erstaunlicher war es, dass sie dies lang genug geheim halten konnten und Lysander den höchsten Posten in Veridia übernahm."
"Lysander Bradford, former general of the Imperial Army, and former chief advisor to the Nephilim Army.\! After the Nephilim War, Lysander served time in prison for his mutiny.\! Despite this, the Proconsulate approached Lysander with a special invitation to become the primary author of the new Articles of the Republic.\! Using his rich education in philosophy and history, Lysander put his entire soul into its creation.\! Making sure to help set up a government that would be just, compassionate, and sustainable, Lysander would be known as one of the founders of the Republic, perhaps its most influential.\! After earning his freedom, Lysander would eventually rise through the Proconsulate itself, and become Veridia's head of state.","Lysander Bradford, früherer General der kaiserlichen Armee und früherer Berater der Armee der Nephilim.\! Nach dem Nephilim-Krieg saß Lysander für seine Meuterei eine Gefängnisstrafe ab.\! Nichtsdestotrotz erhielt er vom Prokonsulat die besondere Einladung, der Hauptverfasser der neuen Verfassung der Republik zu werden.\! Lysander griff auf seine umfassende Bildung in Philosophie und Geschichte zurück und widmete sich mit Leib und Seele dieser Aufgabe.\! Lysander trug dazu bei, eine gerechte, barmherzige und nachhaltige Regierung zu etablieren und sollte als einer der Gründer der Republik in die Geschichte eingehen – vielleicht sogar als der wichtigste.\! Nachdem er sich seine Freiheit verdient hatte, stieg Lysander in den Reihen des Prokonsulats auf und wurde letztendlich Veridias Staatsoberhaupt."
"Lysander Bradford, former general of the Imperial Army, and former chief advisor to the Nephilim Army.\! After the Nephilim War, Lysander served time in prison for his mutiny.\! Despite this, the Proconsulate approached Lysander with a special invitation to become the primary author of the new Articles of the Republic.\! Using his rich education in philosophy and history, Lysander put his entire soul into its creation.\! Making sure to help set up a government that would be just, compassionate, and sustainable, Lysander would be known as one of the founders of the Republic, perhaps its most influential.\! After earning his freedom, Lysander would eventually rise through the Proconsulate itself, and become Veridia's head of state.\! He never spoke with \n[8] again.","Lysander Bradford, früherer General der kaiserlichen Armee und früherer Berater der Armee der Nephilim.\! Nach dem Nephilim-Krieg saß Lysander für seine Meuterei eine Gefängnisstrafe ab.\! Nichtsdestotrotz erhielt er vom Prokonsulat die besondere Einladung, der Hauptverfasser der neuen Verfassung der Republik zu werden.\! Lysander griff auf seine umfassende Bildung in Philosophie und Geschichte zurück und widmete sich mit Leib und Seele dieser Aufgabe.\! Lysander trug dazu bei, eine gerechte, barmherzige und nachhaltige Regierung zu etablieren und sollte als einer der Gründer der Republik in die Geschichte eingehen – vielleicht sogar als der wichtigste.\! Nachdem er sich seine Freiheit verdient hatte, stieg Lysander in den Reihen des Prokonsulats auf und wurde letztendlich Veridias Staatsoberhaupt.\! Mit \n[8] sprach er nie wieder."
"Lysander had become very close with Edelia during the Nephilim War.\! While Lysander's actions greatly strained their relationship, Edelia saw a certain vulnerability in him and wished to become the guiding light he so needed.\! After he earned his freedom, Lysander and Edelia would marry, and they were blessed with many children.","Lysander und Edelia waren sich während des Nephilim-Krieges nähergekommen.\! Lysanders Handeln stellte die Beziehung zwar auf eine harte Probe, doch Edelia erkannte seine Schwächen und wollte zum Stern werden, der ihm den Weg wies.\! Nachdem er sich seine Freiheit verdient hatte, heirateten Lysander und Edelia und wurden mit zahlreichen Kindern gesegnet."
"Abigayle Kasim Dargon, priestess of the Sisters of Mercy.\! Her time with the Temple had passed in her heart, and she left the Sisterhood of Mercy to live in Sayunaa, and became the darling of the new Kingdom of Sayunaa.\! During the Nephilim War, she discovered she has an affinity for dragons, and they for her.\! Abigayle commited to the study of draconology further, and developed her own personal brood.","Abigayle Kasim Dargon, Priesterin der Schwesternschaft der Gnade.\! Ihre Zeit im Tempel war für sie vorbei. Sie verließ die Schwesternschaft der Gnade, um in Sayunaa zu leben, und wurde vom neuen Königreich Sayunaa sehr geschätzt.\! Während des Nephilim-Krieges hatte sie eine Affinität zu Drachen in sich entdeckt – und umgekehrt.\! Abigayle widmete sich dem weiterführenden Studium der Drakonologie und entwickelte eine eigene Brut."
"Zelos's imposing demeanor caught Abigayle's attention in a big way.\! She has written off romance for some time, focusing on her dragons, but Zelos always has a place in the back of her mind, even though she has been urged to marry a Sayunaari nobleman to pass on her royal blood...","Zelos’ herrisches Auftreten erregte Abigayles Aufmerksamkeit besonders.\! Sie widmet sich ihren Drachen und hat die Liebe für einige Zeit hintenangestellt, doch Zelos schwirrt ihr stets im Kopf herum. Und das, obwohl sie dazu gedrängt wird, einen adligen Sayunaarer zu heiraten und ihre königliche Blutlinie fortzuführen …"
"Though chased by a gaggle of potential suitors, Abigayle has put romance on hold for some time at the protest of many who wish for her to pass on her royal bloodline...","Obgleich sie eine ganze Schar von Verehrern hat und viele sich wünschen, dass sie ihre königliche Blutlinie fortführen möge, hat Abigayle die Liebe vorerst hintenangestellt …"
"Narima Reza, Warrior Queen of Sayunaa.\! Jules fell in love with her and through a royal marriage, she became Queen Narima Dargon.\! She eventually became the true power behind the Sayunaari throne as Jules scaled back his role.\! Narima's influence and reign solidified Sayunaa's status on the world stage as a great power for centuries to come.","Narima Reza, Kriegerkönigin von Sayunaa.\! Jules verliebte sich in sie, und so wurde sie durch eine königliche Hochzeit Königin Narima Dargon.\! Mit der Zeit wurde sie zur treibenden Kraft auf dem Thron Sayunaas, während Jules zurücksteckte.\! Narimas Herrschaft und Einfluss verschafften Sayunaa für die kommenden Jahrhunderte einen Platz als Großmacht auf der Welt."
"Narima Reza, leader of the Scions of Dargon.\! Having proven a champion of the Sayunaari people, King Jules asked her to lead the new Sayunaari Defense Force, and she accepted.\! As an avid study of Sayunaari history of the Dargon dynasty, Narima brought valuable knowledge and tradition to the new army, restoring the prestige of times past.\! Sayunaa would be, for generations to come, a powerful force in the new order.","Narima Reza, Anführerin der Anhänger Dargons.\! Nachdem sie sich als Kämpferin für das Volk Sayunaas bewährt hatte, bat König Jules sie, die neue Armee zur Verteidigung Sayunaas anzuführen. Sie nahm das Angebot an.\! Da sie sich eingehend mit der Geschichte Sayunaas und der Dynastie Dargons beschäftigt hatte, brachte Narima wertvolles Wissen über Traditionen mit und konnte das Prestige vergangener Zeiten wiederherstellen.\! Sayunaa sollte für mehrere Generationen eine starke Macht in der neuen Weltordnung sein."
"Stefan had finally won Narima's affections during their time with \n[8].\! Though Narima is somewhat against the idea of fornicating with a Veridian, Stefan still persists.\! Eventually, he wins her heart forever.","Während ihrer Zeit mit \n[8] hatte Stefan es schließlich geschafft, Narimas Zuneigung zu gewinnen.\! Narima sperrte sich ein wenig gegen eine Beziehung mit einem Veridianer, doch Stefan umwarb sie weiter.\! Schließlich gewann er für immer ihr Herz."
"Jules Kasim Dargon, former officer of the Imperial Army, heir to the Dargon royal dynasty, and the new King of Sayunaa.\! King Dargon's dynasty had vanished after Queen Soha's demise at the end of the Aetherium Crisis, but Dargon also bore a son, Kasim.\! Because of the exhaustive work of the Scion's of Dargon, they tracked the royal lineage to lie with Jules, and he has become King Jules Kasim Dargon II.\! This was a role Jules did not expect, and for some time, did not enjoy.\! Stopping short of exhausting himself, Jules saw fit to abdicate the responsibility of military and political affairs to Narima.\! Liberated from those burdens, Jules turned inward, and advocated for the advancement of Sayunaari quality of life, and was forever known as ""Golden-Hearted King Kasim"".","Jules Kasim Dargon, früherer Offizier der kaiserlichen Armee, Erbe der Königsdynastie Dargons und neuer König Sayunaas.\! König Dargons Dynastie endete scheinbar mit Königin Sohas Ableben gegen Ende der Aitheriumkrise, doch Dargon hatte noch einen Sohn, Kasim.\! Durch sorgfältige Nachforschungen machten die Anhänger Dargons Jules als Nachkommen königlicher Abstammung ausfindig, und so wurde er König Jules Kasim Dargon II.\! Jules hatte nicht damit gerechnet, jemals diese Position einzunehmen, und lange Zeit machte es ihm keine Freude.\! Er delegierte militärische und politische Angelegenheiten an Narima, um sich nicht vollständig zu verausgaben.\! Nachdem er von diesen Lasten nun befreit war, besann sich Jules und konzentrierte sich darauf, die Lebensqualität der Sayunaarer zu verbessern. Er sollte für immer als „König Kasim mit dem Herz aus Gold“ bekannt sein."
"Jules Kasim Dargon, former officer of the Imperial Army, heir to the Dargon royal dynasty, and the new King of Sayunaa.\! King Dargon's dynasty had vanished after Queen Soha's demise at the end of the Aetherium Crisis, but Dargon also bore a son, Kasim.\! Because of the exhaustive work of Narima's Scion's of Dargon, they tracked the royal lineage to lie with Jules, and he has become King Jules Kasim Dargon II.\! In his capacity as King, Jules advocated for the advancement of Sayunaari quality of life, and was forever known as ""Golden-Hearted King Kasim"".","Jules Kasim Dargon, früherer Offizier der kaiserlichen Armee, Erbe der Königsdynastie Dargons und neuer König Sayunaas.\! König Dargons Dynastie endete scheinbar mit Königin Sohas Ableben gegen Ende der Aitheriumkrise, doch Dargon hatte noch einen Sohn, Kasim.\! Durch sorgfältige Nachforschungen machten Narimas Anhänger Dargons Jules als Nachkommen königlicher Abstammung ausfindig, und so wurde er König Jules Kasim Dargon II.\! Als König setzte Jules sich dafür ein, die Lebensqualität der Sayunaarer zu verbessern, und sollte für immer als „König Kasim mit dem Herz aus Gold“ bekannt werden."
"Casamir, former Prime Minister and then Emperor of Veridia.\! The scheming politician made many enemies, leading eventually to his demise.\! By the time of his death, his empire was in a state of total collapse, as the Nephilim Army reigned supreme, and even the Zanatus cultists had turned their backs on him.\! Now possibly residing in the deepest hell, history sees Casamir as one of its most hated figures.","Casamir, früherer Premierminister und später Kaiser von Veridia.\! Der intrigante Politiker schuf sich viele Feinde, was letztendlich seinen Untergang bedeuten sollte.\! Zum Zeitpunkt seines Todes stand sein Kaiserreich vor dem Zusammenbruch. Die Armee der Nephilim war siegreich und selbst die Kultisten Zanatus’ hatten sich gegen ihn gewendet.\! In den Geschichtsbüchern wird Casamir, der jetzt vermutlich tief in der Hölle schmort, nur noch als äußerst verhasste Person zu finden sein."
"Diana Ebongarde, Archpaladin of the Donari Temple, known forever as the ""Goddess of War"".\! Though the war and the burden Diana carried throughout took its toll on her psyche, the world has changed for the better, that she may come to see the world she worked tirelessly to defend.\! She rejected calls for her to take the title of Grandmistress of the Temple, knowing hers is the path of the warrior.\! In time, she will again hear the call for a champion to rise and defend the innocent of Tahnra.","Diana Ebongarde, Erzpaladin des Donari-Tempels, für alle Zeiten bekannt als „Göttin des Krieges“.\! Obgleich der Krieg und die Bürden, die Diana in seinem Verlauf zu tragen hatte, ihren Tribut forderten – die Welt wandelte sich zum Besseren, und Diana darf womöglich die Welt sehen, für die sie so unermüdlich gekämpft hat.\! Sie schlug die Bitte jener aus, die sie als Großmeisterin des Tempels sehen wollten, da sie wusste, dass sie zu einem Leben als Kriegerin bestimmt war.\! Früher oder später wird sie sich wieder als Verteidigerin der Unschuldigen Tahnras berufen fühlen."
"Stefan Dunney, former spy for the Donari Temple, enjoys his life with Diana, choosing to serve as a facilitator for the Temple's many new challenges.\! It almost seemed inevitable that these two would fall in love, despite their profound personal differences.\! Stefan leaves behind his former life of whimsy to walk steadfast with Diana for the rest of their days.","Stefan Dunney, früherer Spion des Donari-Tempels, genießt sein Leben mit Diana und hilft dem Tempel dabei, zahlreiche neue Herausforderungen zu bewältigen.\! Es schien quasi unvermeidlich, dass die beiden sich trotz grundlegender Differenzen verlieben würden.\! Stefan lässt sein früheres unbeschwertes Leben zurück, um für den Rest seiner Tage an Dianas Seite zu stehen."
"Stefan Dunney, former spy for the Donari Temple.\! Tempted to return to the life of an adventurer, Stefan has chosen to remain with the Temple, choosing to serve as a facilitator for its many challenges.\! Despite deep personal differences, Stefan's home truly is Lemelin Monastery with those who have grown to see him as family.\! And most of all, Stefan fully embraces his role as a parental figure for Alex, seeing him through to adulthood, and beyond.","Stefan Dunney, früherer Spion des Donari-Tempels.\! Stefan war zwar versucht, zu seinem Leben als Abenteurer zurückzukehren, entschied sich aber, beim Tempel zu bleiben und bei der Bewältigung zahlreicher neuer Herausforderungen zu helfen.\! Trotz grundlegender Differenzen fand Stefan sein Zuhause im Lemelin-Kloster bei jenen, für die er nun zur Familie gehört.\! Vor allem aber geht Stefan ganz in seiner Rolle als Fürsorger und Vorbild für Alex auf und wird auch dann noch ein Auge auf ihn haben, wenn er erwachsen ist."
"Zelos, former Imperial Army Officer, and the man behind the Hand of Zanatus.\! Having lost his path during the Nephilim War, Zelos commited incredible war crimes, slaughtering dissidents and assisting in the kidnapping of children.\! But one thing remained...\| his loyalty to \n[8].\! Unable to watch his best friend of decades fall into a deadly trap, Zelos nearly gave his life to pave the way for the ultimate downfall of Zanatus and an end to the Nephilim War.","Zelos, früherer Offizier der kaiserlichen Armee und Mann hinter der Hand des Zanatus.\! Zelos war während des Nephilim-Kriegs vom rechten Pfad abgekommen und beging schreckliche Kriegsverbrechen. Er metzelte Andersdenkende hin und war an der Entführung von Kindern beteiligt.\! Doch eines blieb stets erhalten …\| seine Treue zu \n[8].\! Zelos konnte \n[8] nach jahrzehntelanger Freundschaft nicht in eine tödliche Falle laufen lassen und hätte fast sein Leben geopfert, um letztlich den Untergang Zanatus’ und ein Ende des Nephilim-Kriegs zu ermöglichen."
"\n[8] began this journey as a lone orphan, reached dizzying heights of fame, and now comes full circle, resolving to walk the next part alone.\! But the journey is not over. The Nephilim Millennium War's memory burns in \n[8]'s mind, in particular, Zanatus's dying words.\! But foremost, the resurrection leaves more questions than answers. Once a skeptic, \n[8] now ponders the nature of Donar.\! Why me? And, how? What else could Donar be capable of?\! Beyond what even \n[8] can predict, these questions, and their answers, will one day determine the very existence of all there is.\! For now, Tahnra is at peace, and its people venerate \n[8] as the greatest hero in generations. The time will come when \n[8] will be needed again...","\n[8] begann diese Reise als einsames Waisenkind, wurde unvorstellbar berühmt und wird nun wieder allein weiterziehen. Der Kreis schließt sich.\! Doch die Reise ist noch nicht zu Ende. Die Erinnerung an den Jahrtausendkrieg der Nephilim nagt an \n[8], vor allem Zanatus’ letzte Worte.\! Vor allem aber wirft die Wiederauferstehung mehr Fragen auf, als sie Antworten schafft. \n[8] war einst skeptisch, sinniert aber jetzt über das Wesen Donars.\! Warum ausgerechnet ich? Und wie? Wozu könnte Donar noch imstande sein?\! Diese Fragen und die Antworten dazu werden eines Tages die gesamte Existenz bestimmen, was selbst \n[8] noch nicht vorhersehen kann.\! Für den Moment herrscht Frieden in Tahnra und die Menschen feiern das Heldentum von \n[8]. Eines Tages wird \n[8] zweifelsohne wieder gebraucht werden …"
