ENGLISH,GERMAN
"It seems the teleporter devices we know and love today are alive and well here.\! Jeb, be a good worm and lead a group on the other side of this cute little maze they've set up for us.\! We will meet again when we've found this ""Master Archive"" you keep going on about.\! Can you manage this or must I speak more slowly for you?","Die Teleportiergeräte, die wir heutzutage kennen und lieben, gibt es hier wohl auch.\! Jeb, seid doch ein braver Wurm und führt eine Gruppe auf die andere Seite des putzigen Labyrinths, das hier für uns bereitsteht.\! Wir sehen uns wieder, wenn wir dieses „Hauptarchiv“ gefunden haben, von dem Ihr ständig faselt.\! Schafft Ihr das, oder soll ich es noch einmal langsamer erklären?"
"Yes, Miss Beatix, your brilliance shines ever more brightly! You can count on me!","Jawohl, Fräulein Beatrix, Euer brillantes Genie strahlt heller denn je! Ihr könnt Euch auf mich verlassen!"
\c[1]Helios Lab Report - 980.11.10\! Extraction failure. Subject in stable condition. We suspect that the quality of Aetherite was inadequate. Energy efficacy within subject was superficial at best.\! Advise the use of a sample with at least 99.1% efficiency. Subject to recover for 7 days before second attempt.,"\c[1]Helios, Laborreport – 980.11.10\! Extraktion fehlgeschlagen. Versuchsperson in stabilem Zustand. Qualität des Aitherits war unseren Vermutungen nach unzureichend. Energieeffizienz innerhalb der Versuchsperson war bestenfalls oberflächlich.\! Wir raten zur Verwendung einer Probe mit mindestens 99,1 % Effizienz. Versuchsperson benötigt 7 Tage Erholung vor einem weiteren Versuch."
"My gracious. Helios Lab? Extraction, Aetherite...\| and, Subject?\! Pah, I refuse to play the guessing game. This is all nonsense to me thus far.","Gute Güte. Helios … Labor? Extraktion, Aitherit …\| Versuchsperson?\! Pah, wie soll ich mir denn das zusammenreimen. Bisher ist das alles sinnentleertes Gewäsch."
"\c[1]Helios Lab Report - 980.11.18\! Subject perished. Aetherite overload, energy dispersed. A complete disaster.\! We still have subjects with a higher blood concentration, but I will surely be punished for this setback.\! We will have to use multiple and smaller Aetherite clusters for future extractions. Perhaps these findings will redeem our research and my position.","\c[1]Helios, Laborreport – 980.11.18\! Versuchsperson verstorben. Aitheritüberladung, Energie hat sich zerstreut. Eine völlige Katastrophe.\! Noch haben wir Versuchspersonen mit höheren Konzentrationen im Blut, aber ich werde für diesen Rückschlag mit Sicherheit bestraft.\! Für zukünftige Extraktionen müssen wir mehrere kleinere Aitheritansammlungen verwenden. Vielleicht geben diese Befunde unserer Forschung und meiner Stelle wieder eine Berechtigung."
"Hmph. Sounds like their little experiment didn't go so well this time. I hope this poor chap got what he deserved for his failure!\! Now, I've heard of vague terminology from the Aetherium Crisis that sounds a bit like this. Aetherium, Aetherial energy, extraction.\! Seems these Helios folks were bent on putting together the shattered pieces of the past to shape their future. Diabolocal, as one would expect.","Hmpf. Ihr kleines Experiment ist bei diesem Mal wohl nicht so gut gelaufen. Ich hoffe, der arme Kerl hat bekommen, was er für sein Versagen verdient hat!\! Also, ich habe vage Begriffe aus der Aitheriumkrise im Kopf, die ein bisschen ähnlich klingen. Aitherium, Aitheriumsenergie, Extraktion.\! Die Leute von diesem Helios wollten wohl unbedingt die fragmentierten Teile der Vergangenheit zusammensetzen und damit ihre Zukunft formen. Und das war so teuflisch, wie man erwarten würde."
"\c[1]Bioaetherial Research Log - 974.05.13\! Findings less than optimal. While all five archetypes have been successfully catalogued, only subjects with a significant concentration of Archetype C are currently available.\! I am happy to report that we have an abundance of suitable recipients for infusion.\! These potentials will be processed in asending order of energy efficacy and compatibility.","\c[1]Forschungsprotokoll zum Bioaitherium – 974.05.13\! Ergebnisse suboptimal. Es wurden zwar alle fünf Archetypen erfolgreich katalogisiert, doch derzeit stehen nur Versuchspersonen mit signifikanten Konzentrationen von Archetyp C zur Verfügung.\! Ich freue mich, vermelden zu können, dass wir über jede Menge geeignete Empfänger für die Infusion verfügen.\! Diese möglichen Empfänger werden in ansteigender Reihenfolge der Energieeffizienz und Kompatibilität eingesetzt."
"How fascinating! Such an efficient operation, as one would expect when tinkering with the power of creation.\! It seems the Grandmaster had the brilliant foresight and ancient wisdom to treat this process with the deliberate care it deserves. It is no wonder he will rule all of Tahnra.","Wie faszinierend! So eine effiziente Operation. Anders würde man es auch nicht erwarten, wenn jemand mit der Macht der Schöpfung spielt.\! Der Großmeister hatte offenbar die geniale Voraussicht und Weisheit, diesen Vorgang mit der nötigen Sorgfalt zu behandeln. Es ist wenig verwunderlich, dass er über ganz Tahnra herrschen wird."
"\c[1]Bioaetherial Research Log - 982.01.07\! Situation is critical, but salvageable. Subject 16(B), while far and away the candidate with the highest energy efficacy and compatibility, subject is 3 years older than the subjects of all previous infusion attempts.\! Aetherite research is complete, with a 99.991% chance of success, so we will proceed with infusion of Subject 16(B).","\c[1]Forschungsprotokoll zum Bioaitherium – 982.01.07\! Die Lage ist kritisch, aber noch zu retten. Versuchsperson 16B verfügt zwar über die eindeutig höchste Energieeffizienz und Kompatibilität, ist aber 3 Jahre älter als die Versuchspersonen aller vorherigen Infusionsversuche.\! Die Aitheritforschung ist abgeschlossen und wir haben eine Erfolgschance von 99,991 %. Wir werden also mit der Übertragung an Versuchsperson 16B fortfahren."
"Subject 16(B)...\| fascinating. It seems that everything has lead up to that day, during Year 982. I cannot wait to discover the results of this fateful experiement!","Versuchsperson 16B …\| Faszinierend. All dies hat wohl zu diesem einen Tag im Jahr 982 geführt. Ich kann es gar nicht erwarten, die Ergebnisse dieses schicksalhaften Experiments herauszufinden!"
