ENGLISH,GERMAN
"Anyway, glad to have your rangers here among us.\! With clever planning, your troops can pick off enemies without fear of a counter-attack... unless they have their own archers of course.","Jedenfalls bin ich froh, Eure Fernkämpfer unter uns zu wissen.\! Mit schlauer Planung können Eure Truppen ihre Feinde erledigen, ohne einen Gegenangriff befürchten zu müssen … außer natürlich, sie verfügen selbst über Bogenschützen."
"So you're leading this mission?\! Wow, I always knew you'd do great things, \n[8].","Ihr führt also diese Mission an?\! Ich wusste schon immer, dass Ihr zu Höherem geboren seid, \n[8]."
"Oh, come on, Jules.\! You'd say that no matter what I end up doing.","Ach, kommt schon, Jules.\! Das hättet Ihr doch so oder so zu mir gesagt."
Well met... you're with the Imperial Army?,Seid gegrüßt … Gehört Ihr zur kaiserlichen Armee?
"Name's Sybil, battle maiden of Veridia!\! Jules and I were sent up the river to try and outflank the rebels.","Ich bin Sybil, Schildjungfer von Veridia!\! Jules und ich wurden flussaufwärts geschickt, um die Rebellen von der Flanke anzugreifen."
That's an impressive title...\| but you wear the garb of a Temple priestess.,Euer Titel beeindruckt mich …\| aber Ihr tragt die Kleidung einer Tempelpriesterin.
"Yeah, so what?\! Healing's just as important as hurting, isn't it?!","Ja, und?\! Heilen ist doch genauso wichtig wie Schaden austeilen, oder etwa nicht?!"
Of course.\! We're fortunate to have a priestess among us.,"Natürlich.\! Wir haben Glück, eine Priesterin unter uns zu haben."
"See that town?\! To win wars, we must secure objectives.\! Objectives can be towns, mines, stables, or military bases.\! Towns like this, or gold mines, provide gold.\! Any of our squads can capture objectives.","Seht Ihr die Stadt da?\! Um Kriege zu gewinnen, müssen wir Ziele sichern.\! Das können Städte, Minen, Ställe oder Militärbasen sein.\! Städte wie diese – oder Goldminen – liefern uns Gold.\! Jeder unserer Trupps kann Ziele erobern."
"There. That's Eastwall Fortress, home base of the enemy.","Da. Das ist die Festung von Ostwall, die Heimatbasis des Feindes."
"That's a heavily-fortified castle, like most home bases.\! It provides defensive bonuses to soldiers stationed there.\! Do not underestimate any base defender...\| even these clowns.\! There will be times when we are operating out of a Home Base. When that happens, you must defend it at all costs.\! If an enemy reaches our Home Bases, it will force us into defeat.","So wie die meisten Heimatbasen ist sie eine stark befestigte Burg.\! Sie verleiht den dort stationierten Soldaten Boni auf die Verteidigung.\! Unterschätzt niemals die Verteidiger solcher Basen …\| nicht einmal diese Tölpel da.\! Ab und an agieren wir aus einer Heimatbasis heraus. Dann müssen wir sie um jeden Preis beschützen.\! Erobert ein Feind unsere Heimatbasis, führt das unweigerlich zu unserer Niederlage."
"We've secured an Iron Mine.\! With the 3 Iron we just gained, we can upgrade our troops to more advanced classes when between chapters.\! The resources are not consumed, just allocated, meaning we can change classes without any risk at all - feel free to experiment!","Wir haben eine Eisenmine gesichert.\! Mit den eben erhaltenen drei Eisen können wir unsere Truppen zwischen den einzelnen Kapiteln zu fortgeschritteneren Klassen aufwerten.\! Die Ressourcen werden nicht verbraucht, sondern zugeteilt. Das bedeutet, wir können ohne Risiko Klassen ändern – experimentiert also ruhig ein bisschen herum!"
