ENGLISH,PORTUGUÊS (BRASIL)
"Jaromir and Diana became husband and wife.\! Jaromir is known to be one of the most devout followers of Donar, and this only strengthened with their new union.",Jaromir e Diana tornaram-se marido e mulher.\! Jaromir é conhecido por ser um dos seguidores mais devotos de Donar e isso só se fortaleceu com sua nova união.
"Antares Bergen, war hero of the Succession War.\! Having taken his own life, ending his rebellion, Antares gave way for \n[8] to become the new face of those opposed to tyranny.\! The Proconsulate has ordered a monument to General Antares, not only for his service in the Succession War, but also being the spark that lit a fire in the peoples' hearts.","Antares Bergen, herói de guerra da Guerra de Sucessão.\! Tendo tirado a própria vida, encerrando sua rebelião, Antares deu lugar para \n[8] se tornar a nova cara dos que se opunham à tirania.\! O Proconsulado encomendou um monumento ao General Antares, não só pelo serviço prestado na Guerra de Sucessão, mas também por ser a faísca que acendeu o fogo no coração do povo."
"Beatrix Pendergast, adopted daughter of Edmund Pendergast.\! With the death of Edmund, Grandmaster of the Followers of Zanatus, Beatrix had for a brief moment in her life aligned with the common goals of others.\! In the aftermath of the Nephilim War, the Pendergast financial empire was left in shambles, but Beatrix managed to sell the scraps for a respectable sum.\! She founded a magic university in the city of Sandraka, which would become the main hub of magical hopefuls across the world.\! Due to the effects of her divine bloodline, Beatrix lives for another 120 years, completely defining the world of academic magics for generations.","Beatrix Pendergast, filha adotiva de Edmund Pendergast.\! Com a morte de Edmund, Grão-mestre dos Seguidores de Zanatus, Beatrix esteve, por um breve momento em sua vida, alinhada com os objetivos comuns de outras pessoas.\! Como consequência da Guerra Nephilim, o império financeiro de Pendergast foi deixado em frangalhos, mas Beatrix conseguiu vender os espólios por uma soma considerável.\! Ela fundou uma universidade mágica na cidade de Sandraka, que se tornaria o principal centro de promissores em magia de todo o mundo.\! Devido aos efeitos de sua linhagem divina, Beatrix viveu por mais 120 anos, definindo completamente o mundo da magia acadêmica por gerações."
"Against what one would expect, Beatrix grew very fond of Jules during the Nephilim War.\! The infatuation continues to this day, though King Jules is being urged to marry a Sayunaari Queen.\! But some feelings can never really fade...","Contra o esperado, Beatrix passou a gostar muito de Jules durante a Guerra Nephilim.\! A paixão continua até hoje, embora o Rei Jules esteja sendo impelido a se casar com uma Rainha Sayunaari.\! Mas alguns sentimentos nunca desaparecem..."
"Beatrix and Lysander's whirlwind infatuation remained spicy as ever, even after all of the preceding events.\! All the more shocking was that they managed to keep it under wraps long enough to see Lysander take the highest office in Veridia.","A paixão conturbada de Beatrix e Lysander permaneceu picante como sempre, mesmo depois de todos os eventos anteriores.\! Ainda mais chocante foi que eles conseguiram manter isso em segredo por tempo suficiente para ver Lysander assumir o cargo mais alto de Veridia."
"Lysander Bradford, former general of the Imperial Army, and former chief advisor to the Nephilim Army.\! After the Nephilim War, Lysander served time in prison for his mutiny.\! Despite this, the Proconsulate approached Lysander with a special invitation to become the primary author of the new Articles of the Republic.\! Using his rich education in philosophy and history, Lysander put his entire soul into its creation.\! Making sure to help set up a government that would be just, compassionate, and sustainable, Lysander would be known as one of the founders of the Republic, perhaps its most influential.\! After earning his freedom, Lysander would eventually rise through the Proconsulate itself, and become Veridia's head of state.","Lysander Bradford, ex-general do Exército Imperial e ex-conselheiro-chefe do Exército Nephilim.\! Após a Guerra Nephilim, Lysander cumpriu pena na prisão por seu motim.\! Apesar disso, o Proconsulado abordou Lysander com um convite especial para se tornar o principal autor dos novos Artigos da República.\! Usando sua rica educação em filosofia e história, Lysander colocou toda a sua alma na criação deles.\! Certificando-se de ajudar a estabelecer um governo justo, compassivo e sustentável, Lysander seria conhecido como um dos fundadores da República, talvez o mais influente.\! Depois de ganhar sua liberdade, Lysander acabaria ascendendo no próprio Proconsulado e se tornaria o chefe de estado de Veridia."
"Lysander Bradford, former general of the Imperial Army, and former chief advisor to the Nephilim Army.\! After the Nephilim War, Lysander served time in prison for his mutiny.\! Despite this, the Proconsulate approached Lysander with a special invitation to become the primary author of the new Articles of the Republic.\! Using his rich education in philosophy and history, Lysander put his entire soul into its creation.\! Making sure to help set up a government that would be just, compassionate, and sustainable, Lysander would be known as one of the founders of the Republic, perhaps its most influential.\! After earning his freedom, Lysander would eventually rise through the Proconsulate itself, and become Veridia's head of state.\! He never spoke with \n[8] again.","Lysander Bradford, ex-general do Exército Imperial e ex-conselheiro-chefe do Exército Nephilim.\! Após a Guerra Nephilim, Lysander cumpriu pena na prisão por seu motim.\! Apesar disso, o Proconsulado abordou Lysander com um convite especial para se tornar o principal autor dos novos Artigos da República.\! Usando sua rica educação em filosofia e história, Lysander colocou toda a sua alma na criação deles.\! Certificando-se de ajudar a estabelecer um governo justo, compassivo e sustentável, Lysander seria conhecido como um dos fundadores da República, talvez o mais influente.\! Depois de ganhar sua liberdade, Lysander acabaria ascendendo no próprio Proconsulado e se tornaria o chefe de estado de Veridia.\! Ele nunca mais falou com \n[8]."
"Lysander had become very close with Edelia during the Nephilim War.\! While Lysander's actions greatly strained their relationship, Edelia saw a certain vulnerability in him and wished to become the guiding light he so needed.\! After he earned his freedom, Lysander and Edelia would marry, and they were blessed with many children.","Lysander se tornou muito próximo de Edelia durante a Guerra Nephilim.\! Enquanto as ações de Lysander prejudicaram muito o relacionamento deles, Edelia viu uma certa vulnerabilidade nele e desejou se tornar a luz guia de que ele tanto precisava.\! Depois de ganhar sua liberdade, Lysander e Edelia se casaram e foram abençoados com muitos filhos."
"Abigayle Kasim Dargon, priestess of the Sisters of Mercy.\! Her time with the Temple had passed in her heart, and she left the Sisterhood of Mercy to live in Sayunaa, and became the darling of the new Kingdom of Sayunaa.\! During the Nephilim War, she discovered she has an affinity for dragons, and they for her.\! Abigayle commited to the study of draconology further, and developed her own personal brood.","Abigayle Kasim Dargon, sacerdotisa das Irmãs da Misericórdia.\! Seu tempo com o Templo havia passado em seu coração e ela deixou a Irmandade da Misericórdia para viver em Sayunaa, se tornando a queridinha do novo Reino de Sayunaa.\! Durante a Guerra Nephilim, ela descobriu que tinha afinidade com os dragões... e eles com ela.\! Abigayle se comprometeu ainda mais com o estudo da draconologia e desenvolveu sua própria ninhada."
"Zelos's imposing demeanor caught Abigayle's attention in a big way.\! She has written off romance for some time, focusing on her dragons, but Zelos always has a place in the back of her mind, even though she has been urged to marry a Sayunaari nobleman to pass on her royal blood...","O comportamento imponente de Zelos chamou bastante a atenção de Abigayle.\! Ela abandonou o romance por algum tempo, concentrando-se em seus dragões, mas Zelos sempre se manteve presente em sua mente, mesmo que tenha sido impelida a se casar com um nobre Sayunaari para transmitir seu sangue real..."
"Though chased by a gaggle of potential suitors, Abigayle has put romance on hold for some time at the protest of many who wish for her to pass on her royal bloodline...","Embora perseguida por um bando de potenciais pretendentes, Abigayle colocou o romance em espera por algum tempo em protesto a muitos que desejam que ela passe adiante sua linhagem real..."
"Narima Reza, Warrior Queen of Sayunaa.\! Jules fell in love with her and through a royal marriage, she became Queen Narima Dargon.\! She eventually became the true power behind the Sayunaari throne as Jules scaled back his role.\! Narima's influence and reign solidified Sayunaa's status on the world stage as a great power for centuries to come.","Narima Reza, Rainha Guerreira de Sayunaa.\! Jules se apaixonou por ela e, por meio de um casamento real, ela se tornou a Rainha Narima Dargon.\! Ela eventualmente se tornou o verdadeiro poder por trás do trono Sayunaari quando Jules reduziu seu papel.\! A influência e o reinado de Narima solidificaram o status de Sayunaa no cenário mundial como uma grande potência nos séculos vindouros."
"Narima Reza, leader of the Scions of Dargon.\! Having proven a champion of the Sayunaari people, King Jules asked her to lead the new Sayunaari Defense Force, and she accepted.\! As an avid study of Sayunaari history of the Dargon dynasty, Narima brought valuable knowledge and tradition to the new army, restoring the prestige of times past.\! Sayunaa would be, for generations to come, a powerful force in the new order.","Narima Reza, líder dos Herdeiros de Dargon.\! Tendo provado seu valor como campeã do povo Sayunaari, o Rei Jules pediu a ela para liderar a nova Força de Defesa Sayunaari e ela aceitou.\! Como ávida estudante da história Sayunaari da dinastia Dargon, Narima trouxe conhecimentos e tradições valiosos para o novo exército, restaurando o prestígio dos tempos passados.\! Sayunaa seria, nas próximas gerações, uma força poderosa na nova ordem."
"Stefan had finally won Narima's affections during their time with \n[8].\! Though Narima is somewhat against the idea of fornicating with a Veridian, Stefan still persists.\! Eventually, he wins her heart forever.","Stefan finalmente ganhou o afeto de Narima durante seu tempo com \n[8].\! Embora Narima seja um tanto contra a ideia de fornicar com um veridiano, Stefan ainda persiste.\! Eventualmente, ele ganha o coração dela para sempre."
"Jules Kasim Dargon, former officer of the Imperial Army, heir to the Dargon royal dynasty, and the new King of Sayunaa.\! King Dargon's dynasty had vanished after Queen Soha's demise at the end of the Aetherium Crisis, but Dargon also bore a son, Kasim.\! Because of the exhaustive work of the Scion's of Dargon, they tracked the royal lineage to lie with Jules, and he has become King Jules Kasim Dargon II.\! This was a role Jules did not expect, and for some time, did not enjoy.\! Stopping short of exhausting himself, Jules saw fit to abdicate the responsibility of military and political affairs to Narima.\! Liberated from those burdens, Jules turned inward, and advocated for the advancement of Sayunaari quality of life, and was forever known as ""Golden-Hearted King Kasim"".","Jules Kasim Dargon, ex-oficial do Exército Imperial, herdeiro da dinastia real Dargon e o novo rei de Sayunaa.\! A dinastia do Rei Dargon havia desaparecido após a morte da Rainha Soha no final da Crise de Aetério, mas Dargon também teve um filho, Kasim.\! Por conta do trabalho exaustivo dos Herdeiros de Dargon, eles desdobraram a linhagem real para mentir com Jules e ele se tornou o Rei Jules Kasim Dargon II.\! Esse era um papel que Jules não esperava e, por algum tempo, também não desfrutou.\! Parando de se exaurir, Jules achou por bem abdicar das responsabilidades dos assuntos militares e políticos, os transferindo a Narima.\! Livre desses fardos, Jules voltou-se para assuntos internos e defendeu o avanço da qualidade de vida dos Sayunaari e foi para sempre conhecido como o ""Rei Kasim do Coração de Ouro""."
"Jules Kasim Dargon, former officer of the Imperial Army, heir to the Dargon royal dynasty, and the new King of Sayunaa.\! King Dargon's dynasty had vanished after Queen Soha's demise at the end of the Aetherium Crisis, but Dargon also bore a son, Kasim.\! Because of the exhaustive work of Narima's Scion's of Dargon, they tracked the royal lineage to lie with Jules, and he has become King Jules Kasim Dargon II.\! In his capacity as King, Jules advocated for the advancement of Sayunaari quality of life, and was forever known as ""Golden-Hearted King Kasim"".","Jules Kasim Dargon, ex-oficial do Exército Imperial, herdeiro da dinastia real Dargon e o novo rei de Sayunaa.\! A dinastia do Rei Dargon havia desaparecido após a morte da Rainha Soha no final da Crise de Aetério, mas Dargon também teve um filho, Kasim.\! Por conta do trabalho exaustivo dos Herdeiros de Dargon de Narima, eles desdobraram a linhagem real para mentir com Jules e ele se tornou o Rei Jules Kasim Dargon II.\! Na qualidade de rei, Jules voltou-se para assuntos internos e defendeu o avanço da qualidade de vida dos Sayunaari e foi para sempre conhecido como o ""Rei Kasim do Coração de Ouro""."
"Casamir, former Prime Minister and then Emperor of Veridia.\! The scheming politician made many enemies, leading eventually to his demise.\! By the time of his death, his empire was in a state of total collapse, as the Nephilim Army reigned supreme, and even the Zanatus cultists had turned their backs on him.\! Now possibly residing in the deepest hell, history sees Casamir as one of its most hated figures.","Casamir, ex-primeiro-ministro e posterior Imperador de Veridia.\! O político intrigante fez muitos inimigos, o que levou eventualmente à sua morte.\! Na época de sua morte, seu império estava em estado de colapso total, já que o Exército Nephilim reinava supremo e, até mesmo, os adoradores de Zanatus haviam lhe dado as costas.\! Agora, possivelmente residindo no inferno mais profundo, a história vê Casamir como uma de suas figuras mais odiadas."
"Diana Ebongarde, Archpaladin of the Donari Temple, known forever as the ""Goddess of War"".\! Though the war and the burden Diana carried throughout took its toll on her psyche, the world has changed for the better, that she may come to see the world she worked tirelessly to defend.\! She rejected calls for her to take the title of Grandmistress of the Temple, knowing hers is the path of the warrior.\! In time, she will again hear the call for a champion to rise and defend the innocent of Tahnra.","Diana Ebongarde, Arquipaladina do Templo Donari, conhecida para sempre como a ""Deusa da Guerra"".\! Embora a guerra e o fardo que Diana carregou tenham afetado sua psiquê, o mundo mudou para melhor, para que ela pudesse ver o mundo que trabalhou incansavelmente para defender.\! Ela rejeitou os pedidos para assumir o título de Grã-mestra do Templo, sabendo que seu caminho era viver como guerreira.\! Com o tempo, ela ouvirá novamente o chamado buscando uma algoz para se levantar e defender os inocentes de Tahnra."
"Stefan Dunney, former spy for the Donari Temple, enjoys his life with Diana, choosing to serve as a facilitator for the Temple's many new challenges.\! It almost seemed inevitable that these two would fall in love, despite their profound personal differences.\! Stefan leaves behind his former life of whimsy to walk steadfast with Diana for the rest of their days.","Stefan Dunney, ex-espião do Templo Donari, aproveita sua vida com Diana, escolhendo servir como um facilitador para os muitos novos desafios do Templo.\! Parecia quase inevitável que esses dois se apaixonassem, apesar de suas profundas diferenças pessoais.\! Stefan deixa para trás sua antiga vida de caprichos para caminhar firme ao lado de Diana pelo resto de seus dias."
"Stefan Dunney, former spy for the Donari Temple.\! Tempted to return to the life of an adventurer, Stefan has chosen to remain with the Temple, choosing to serve as a facilitator for its many challenges.\! Despite deep personal differences, Stefan's home truly is Lemelin Monastery with those who have grown to see him as family.\! And most of all, Stefan fully embraces his role as a parental figure for Alex, seeing him through to adulthood, and beyond.","Stefan Dunney, ex-espião do Templo Donari.\! Tentado a retornar à vida de aventureiro, Stefan escolheu permanecer no Templo, escolhendo servir como um facilitador para seus muitos desafios.\! Apesar das profundas diferenças pessoais, a casa de Stefan realmente é o Mosteiro de Lemelin com aqueles que acabaram o vendo como família.\! E, acima de tudo, Stefan abraça totalmente seu papel como figura paterna de Alex, acompanhando-o além da idade adulta."
"Zelos, former Imperial Army Officer, and the man behind the Hand of Zanatus.\! Having lost his path during the Nephilim War, Zelos commited incredible war crimes, slaughtering dissidents and assisting in the kidnapping of children.\! But one thing remained...\| his loyalty to \n[8].\! Unable to watch his best friend of decades fall into a deadly trap, Zelos nearly gave his life to pave the way for the ultimate downfall of Zanatus and an end to the Nephilim War.","Zelos, ex-oficial do Exército Imperial e o homem por trás da Mão de Zanatus.\! Tendo perdido seu caminho durante a Guerra Nephilim, Zelos cometeu crimes de guerra incríveis, massacrando dissidentes e auxiliando no sequestro de crianças.\! Mas uma coisa permaneceu...\| sua lealdade a \n[8].\! Incapaz de ver uma amizade de décadas cair em uma armadilha mortal, Zelos quase deu sua vida para preparar o caminho para a queda final de Zanatus e o fim da Guerra Nephilim."
"\n[8] began this journey as a lone orphan, reached dizzying heights of fame, and now comes full circle, resolving to walk the next part alone.\! But the journey is not over. The Nephilim Millennium War's memory burns in \n[8]'s mind, in particular, Zanatus's dying words.\! But foremost, the resurrection leaves more questions than answers. Once a skeptic, \n[8] now ponders the nature of Donar.\! Why me? And, how? What else could Donar be capable of?\! Beyond what even \n[8] can predict, these questions, and their answers, will one day determine the very existence of all there is.\! For now, Tahnra is at peace, and its people venerate \n[8] as the greatest hero in generations. The time will come when \n[8] will be needed again...","\n[8] começou esta jornada como uma criança órfã e solitária, alcançou uma fama de alturas vertiginosas e, agora, fecha o ciclo, decidindo percorrer a próxima etapa só.\! Mas a jornada ainda não acabou. A memória da Guerra Milenar Nephilim arde na mente de \n[8], principalmente as palavras de Zanatus antes de morrer.\! Mas, acima de tudo, a ressurreição deixa mais perguntas do que respostas. Antes uma mente cética, agora \n[8] pondera sobre a natureza de Donar.\! Por que eu? E... como? O que mais poderia Donar ser capaz?\! Além do que até mesmo \n[8] poderia prever, essas perguntas e suas respostas um dia determinarão a própria existência de tudo o que existe.\! Por enquanto, Tahnra está em paz e seu povo venera \n[8] como a grande salvação de todos os tempos. Chegará o tempo em que a presença de \n[8] será novamente necessária..."
