ENGLISH,PORTUGUÊS (BRASIL)
"Are you kidding, Jules?\! I've been waiting ages for a chance to prove my mettle!\! Come and get it, rebel scum!","Está falando sério, Jules?!\! Estive esperando eras por uma chance de provar minha coragem!\! Preparem-se, escória rebelde!"
"Your squad has tougher soldiers, so should stay in front.\! Mine will provide long-range archer attacks from a safe distance.","Seu esquadrão tem soldados mais fortes, então deveria ficar na dianteira.\! A mina fornecerá ataques de arqueiros de longo alcance a partir de uma distância segura."
"See that hill?\! That's high ground, very useful, especially for archers like me!\! Move me onto the hill so I can shoot further than normal!","Vê aquela colina?\! Aquele ponto alto é muito útil, especialmente para arqueiros como eu!\! Leve-me até a colina para que eu possa atirar mais longe que o normal!"
"Over there, to the East.\! I think that's Jules, a fellow Imperial Academy cadet of mine.\! We should meet up with them and join all our forces together.","Ali, a leste.\! Acho que aquele é Jules, um colega cadete da Academia Imperial.\! Acho melhor nos encontrarmos com eles e juntar nossas forças."
"If we can take that river fortress, the path to the main enemy base will be clear.\! Forts give defense bonuses and allows archers to shoot farther.\! And that goes for both sides, so we can't underestimate those defenders!","Se pudermos tomar aquela fortaleza do rio, o caminho até a base inimiga ficará livre.\! Fortes dão bônus de defesa e permitem que arqueiros atirem mais longe.\! E isso vale para os dois lados, então não podemos subestimar aqueles defensores!"
We've really got them on the run now!\! The river fortress is ours. Time to take down the local rebel commander at Eastwall.,Colocamos eles para correr!\! A fortaleza do rio é nossa. Hora de derrotar o comandante rebelde local em Muralheste.
"Damned Imperial dogs...\| they are really this ruthless?\! The rest of you, get out there and stop them!\! Our cause will not be snuffed out here!","Malditos cães imperiais...\| eles são tão cruéis assim?\! O restante de vocês, saiam daqui e os impeçam!\! Nossa causa não será freada aqui!"
"Looks like we've got another fight on our hands.\! \n[8], we're counting on you as the army leader to destroy the enemy.\! Hopefully their leaders will get the message and lay down their weapons.","Parece que temos outro combatente em nossas mãos.\! \n[8], contamos com você como líder do exército para destruir o inimigo.\! Com sorte, os líderes deles entenderão a mensagem e abaixarão as armas."
"We just can't help crossing paths, Jules!\! Looks like we're in this together, huh?!","Não dá para ficarmos cruzando caminhos, Jules!\! Parece que estamos nessa juntos, hein?!"
"\n[8]!\! What an honor to fight by your side in our first mission, but...\| Central Command didn't say you'd be here!\! Was there some sort of mistake?","\n[8]!\! É uma honra lutar ao seu lado em nossa primeira missão, mas...\| O Comando Central não disse que você estaria aqui!\! Foi algum tipo de erro de comunicação?"
We...\| decided to improvise.,Nós...\| decidimos improvisar.
"Anyway, glad to have your rangers here among us.\! With clever planning, your troops can pick off enemies without fear of a counter-attack... unless they have their own archers of course.","De qualquer forma, fico feliz em ter sua tropa entre nós.\! Com um planejamento inteligente, suas tropas podem derrotar inimigos sem medo de um contra-ataque... a menos que eles tenham seus próprios arqueiros."
"So you're leading this mission?\! Wow, I always knew you'd do great things, \n[8].","Então você está liderando esta missão?\! Uau! Sempre souber que você chegaria longe, \n[8]."
"Oh, come on, Jules.\! You'd say that no matter what I end up doing.","Ah, conta outra, Jules.\! Você diria isso independentemente do que eu fizesse."
Well met... you're with the Imperial Army?,Bom encontro... você está com o Exército Imperial?
"Name's Sybil, battle maiden of Veridia!\! Jules and I were sent up the river to try and outflank the rebels.","Sou Sybil, donzela de batalha de Veridia!\! Jules e eu fomos enviados rio acima para tentar flanquear os rebeldes."
That's an impressive title...\| but you wear the garb of a Temple priestess.,É um título impressionante... \| mas você usa vestimentas de uma sacerdotisa do Templo.
"Yeah, so what?\! Healing's just as important as hurting, isn't it?!","É, e daí?\! Curar é tão importante quanto ferir, não é?!"
Of course.\! We're fortunate to have a priestess among us.,Claro.\! Temos a sorte de ter uma sacerdotisa entre nós.
"See that town?\! To win wars, we must secure objectives.\! Objectives can be towns, mines, stables, or military bases.\! Towns like this, or gold mines, provide gold.\! Any of our squads can capture objectives.","Vê aquela cidade?\! Para ganhar guerras, precisamos garantir objetivos.\! Objetivos podem ser cidades, minas, estábulos ou bases militares.\! Cidades como esta ou minas de ouro fornecem ouro.\! Qualquer um dos esquadrões pode capturar objetivos."
"There. That's Eastwall Fortress, home base of the enemy.",Ali. Aquela é a Fortaleza de Muralheste.
"That's a heavily-fortified castle, like most home bases.\! It provides defensive bonuses to soldiers stationed there.\! Do not underestimate any base defender...\| even these clowns.\! There will be times when we are operating out of a Home Base. When that happens, you must defend it at all costs.\! If an enemy reaches our Home Bases, it will force us into defeat.","Aquele é um castelo altamente reforçado, como a maioria das bases principais.\! Ele fornece bônus de defesa a soldados lotados lá.\! Não subestime os defensores da base...\| nem mesmo esses palhaços.\! Haverá momentos em que operaremos fora da Base Principal. Quando isso acontecer, você precisa defendê-la a qualquer custo.\! Se um inimigo chegar às nossas Bases Principais, isso nos levará à derrota."
"We've secured an Iron Mine.\! With the 3 Iron we just gained, we can upgrade our troops to more advanced classes when between chapters.\! The resources are not consumed, just allocated, meaning we can change classes without any risk at all - feel free to experiment!","Garantimos uma Mina de Ferro.\! Com 3 unidades de Ferro que ganhamos, podemos melhorar nossas tropas para classes mais avançadas entre os capítulos.\! Os recursos não são consumidos, só alocados, o que significa que podemos mudar classes sem qualquer risco. Fique à vontade para experimentar!"
