ENGLISH,Russian
"Oh, come on, Jules.\! You'd say that no matter what I end up doing.","Перестань, Джулс.\! Обойдёмся без лести."
Well met... you're with the Imperial Army?,Какая приятная встреча... ты из имперской армии?
"Name's Sybil, battle maiden of Veridia!\! Jules and I were sent up the river to try and outflank the rebels.","Меня зовут Сибил, я боевая дева Веридии!\! Нас с Джулсом послали вверх по реке, чтобы обойти мятежников."
That's an impressive title...\| but you wear the garb of a Temple priestess.,Серьёзный титул...\| но на тебе же облачение жрицы храма.
"Yeah, so what?\! Healing's just as important as hurting, isn't it?!","Да, ну и что?\! Лечение не менее важно, чем ударная сила, разве нет?!"
Of course.\! We're fortunate to have a priestess among us.,"Конечно.\! Нам повезло, что среди нас есть жрица."
"See that town?\! To win wars, we must secure objectives.\! Objectives can be towns, mines, stables, or military bases.\! Towns like this, or gold mines, provide gold.\! Any of our squads can capture objectives.","Видишь этот городок?\! Для победы в войне нужно захватывать всё, что можешь.\! Например, города, шахты, конюшни и военные базы.\! Городки вроде этого, как и золотые шахты, приносят золото.\! Любой из отрядов может захватывать цели."
"There. That's Eastwall Fortress, home base of the enemy.","Вот она. Крепость Иствол, главная база нашего противника."
"That's a heavily-fortified castle, like most home bases.\! It provides defensive bonuses to soldiers stationed there.\! Do not underestimate any base defender...\| even these clowns.\! There will be times when we are operating out of a Home Base. When that happens, you must defend it at all costs.\! If an enemy reaches our Home Bases, it will force us into defeat.","Это крепость хорошо защищена, как и  большинство главных баз.\! Она даёт отрядам защитников серьёзные бонусы.\! Не стоит их недооценивать...\| Даже этих слабаков.\! Будут ситуации, в которых нам придётся действовать вдали от нашей главной базы. В таких случаях нельзя подпускать к ней врагов.\! Если враг захватит нашу главную базу, то мы проиграем."
"We've secured an Iron Mine.\! With the 3 Iron we just gained, we can upgrade our troops to more advanced classes when between chapters.\! The resources are not consumed, just allocated, meaning we can change classes without any risk at all - feel free to experiment!","Мы захватили железную шахту.\! С тремя слитками железа, которые мы сейчас получили, мы сможем улучшить войска, изменив их класс, в перерыве между главами.\! Не бойся эксперементировать: если изменить класс обратно, ресурсы вернутся."
