ENGLISH,RUSSIAN
"Antares Bergen, war hero of the Succession War.\! Having taken his own life, ending his rebellion, Antares gave way for \n[8] to become the new face of those opposed to tyranny.\! The Proconsulate has ordered a monument to General Antares, not only for his service in the Succession War, but also being the spark that lit a fire in the peoples' hearts.","Антарес Берген, герой Войны за престол.\! Когда мятеж Антареса был подавлен, тот покончил с собой, и вскоре после стало очевидно, что \n[8] — новое лицо кампании за борьбу в тиранией.\! Проконсульский совет постановил возвести памятник генералу Антаресу как за его доблестную службу в Войне за престол, так и за то, что тот первым дал народу надежду на светлое будущее."
"Beatrix Pendergast, adopted daughter of Edmund Pendergast.\! With the death of Edmund, Grandmaster of the Followers of Zanatus, Beatrix had for a brief moment in her life aligned with the common goals of others.\! In the aftermath of the Nephilim War, the Pendergast financial empire was left in shambles, but Beatrix managed to sell the scraps for a respectable sum.\! She founded a magic university in the city of Sandraka, which would become the main hub of magical hopefuls across the world.\! Due to the effects of her divine bloodline, Beatrix lives for another 120 years, completely defining the world of academic magics for generations.","Беатрикс Пендергаст, приёмная дочь Эдмунда Пендергаста.\! После смерти Эдмунда, магистра Ордена последователей Занатуса, Беатрикс перешла на сторону добра и пересмотрела свои взгляды.\! После окончания войны нефилимов от финансовой империи Пендергаста мало что осталось. Однако и это малое Беатрикс умудрилась продать за весьма приличную сумму.\! С этими деньгами она отправилась в город Сандрака, где основала университет магии, куда поступали одарённые чародеи со всего мира.\! Божественное происхождение Беатрикс позволило ей прожить еще целых 120 лет, в течение которых она стала светилом магических наук и ведущим авторитетом в сфере их преподавания."
"Against what one would expect, Beatrix grew very fond of Jules during the Nephilim War.\! The infatuation continues to this day, though King Jules is being urged to marry a Sayunaari Queen.\! But some feelings can never really fade...","Весьма неожиданно для всех Беатрикс влюбилась в Джулса, пока длилась война нефилимов.\! Эти чувства никуда не исчезли, несмотря на то, что теперь уже королю Джулсу навязывают брак с чистокровной саюнари.\! Однако чувствам не прикажешь..."
"Beatrix and Lysander's whirlwind infatuation remained spicy as ever, even after all of the preceding events.\! All the more shocking was that they managed to keep it under wraps long enough to see Lysander take the highest office in Veridia.","Головокружительная страсть, вспыхнувшая между Беатрикс и Лисандером, заиграла ещё более яркими красками после завершения войны нефилимов.\! Но самое удивительное — то, что им удалось сохранить свои отношения в тайне аж до тех пор, пока Лисандер не стал главой нового веридийского правительства."
"Lysander Bradford, former general of the Imperial Army, and former chief advisor to the Nephilim Army.\! After the Nephilim War, Lysander served time in prison for his mutiny.\! Despite this, the Proconsulate approached Lysander with a special invitation to become the primary author of the new Articles of the Republic.\! Using his rich education in philosophy and history, Lysander put his entire soul into its creation.\! Making sure to help set up a government that would be just, compassionate, and sustainable, Lysander would be known as one of the founders of the Republic, perhaps its most influential.\! After earning his freedom, Lysander would eventually rise through the Proconsulate itself, and become Veridia's head of state.","Лисандер Брэдфорд, в прошлом генерал имперской армии и бывший главный советник армии нефилимов.\! После войны нефилимов Лисандер оказался в тюрьме за организацию мятежа.\! Несмотря на это совет проконсулов обратился к Лисандеру за советом в составлении конституции новой Республики.\! Лисандер, обладающий обширными познаниями в области философии и истории, с рвением взялся за работу.\! Он всей душой хотел сделать всё, чтобы новое правительство было справедливым, рациональным и заботилось о благе народа. Впоследствии Лисандера прославляли как одного из основателей Республики и главного её теоретика.\! После освобождения из-под стражи Лисандер пошёл в политику и стал проконсулом, а также верховным правителем Веридии."
"Lysander Bradford, former general of the Imperial Army, and former chief advisor to the Nephilim Army.\! After the Nephilim War, Lysander served time in prison for his mutiny.\! Despite this, the Proconsulate approached Lysander with a special invitation to become the primary author of the new Articles of the Republic.\! Using his rich education in philosophy and history, Lysander put his entire soul into its creation.\! Making sure to help set up a government that would be just, compassionate, and sustainable, Lysander would be known as one of the founders of the Republic, perhaps its most influential.\! After earning his freedom, Lysander would eventually rise through the Proconsulate itself, and become Veridia's head of state.\! He never spoke with \n[8] again.","Лисандер Брэдфорд, в прошлом генерал имперской армии и бывший главный советник армии нефилимов.\! После войны нефилимов Лисандер оказался в тюрьме за организацию мятежа.\! Несмотря на это совет проконсулов обратился к Лисандеру за руководством в составлении конституции новой Республики.\! Лисандер, обладающий обширными познаниями в области философии и истории, с рвением взялся за работу.\! Он всей душой хотел сделать всё, чтобы новое правительство было справедливым, рациональным и заботилось о благе народа. Впоследствии Лисандера прославляли как одного из основателей Республики и главного её теоретика.\! После освобождения из-под стражи Лисандер пошёл в политику и стал проконсулом, а также верховным правителем Веридии.\! Он и \n[8] больше никогда не виделись."
"Lysander had become very close with Edelia during the Nephilim War.\! While Lysander's actions greatly strained their relationship, Edelia saw a certain vulnerability in him and wished to become the guiding light he so needed.\! After he earned his freedom, Lysander and Edelia would marry, and they were blessed with many children.","Во время войны нефилимов Лисандер и Эделия стали близкими друзьями.\! После мятежа Лисандера в их отношениях произошёл раскол, однако Эделия поняла, что бывший генерал руководствовался лучшими побуждениями, и решила помочь ему встать на правильный путь.\! После выхода Лисандера из тюрьмы они поженились и стали счастливыми родителями большого семейства."
"Abigayle Kasim Dargon, priestess of the Sisters of Mercy.\! Her time with the Temple had passed in her heart, and she left the Sisterhood of Mercy to live in Sayunaa, and became the darling of the new Kingdom of Sayunaa.\! During the Nephilim War, she discovered she has an affinity for dragons, and they for her.\! Abigayle commited to the study of draconology further, and developed her own personal brood.","Абигейл Касим Даргон, жрица Сестёр Милосердия.\! После войны она решила не оставаться в Храме, покинула орден Сестёр Милосердия и вернулась на родину, в королевство Саюна.\! В ходе войны нефилимов выяснилось, что она любит драконов, а те отвечают ей взаимностью.\! Абигейл посвятила себя изучению драконологии, и даже вывела свой собственный род драконов."
"Zelos's imposing demeanor caught Abigayle's attention in a big way.\! She has written off romance for some time, focusing on her dragons, but Zelos always has a place in the back of her mind, even though she has been urged to marry a Sayunaari nobleman to pass on her royal blood...","Абигейл не смогла устоять перед исполненным достоинства Зелосом.\! Решив заняться изучением драконов, она отодвинула романтические помыслы на второй план. Однако мысли о Зелосе то и дело всплывали в её голове, несмотря на постоянные намёки окружающих на то, что ей, наследнице королевских кровей, следует выйти замуж за благородного саюнари..."
"Though chased by a gaggle of potential suitors, Abigayle has put romance on hold for some time at the protest of many who wish for her to pass on her royal bloodline...","Абигейл стала, наверное, самой завидной невестой в своём королевстве. Однако она решила пока не искать отношений, несмотря на многочисленные увещевания, что ей следует продолжить королевский род..."
"Narima Reza, Warrior Queen of Sayunaa.\! Jules fell in love with her and through a royal marriage, she became Queen Narima Dargon.\! She eventually became the true power behind the Sayunaari throne as Jules scaled back his role.\! Narima's influence and reign solidified Sayunaa's status on the world stage as a great power for centuries to come.","Нарима Реза, королева воинов Саюна.\! Джулс без ума влюбился в нее, а когда он взошёл на престол, она стала королевой Наримой Даргон.\! Со временем Джулс стал всё меньше заниматься политикой, и истинным правителем государства стала она.\! За время своего правления Нарима превратила Саюна в мощную державу, которая пользовалась уважением на мировой арене ещё много веков после её смерти.",
"Narima Reza, leader of the Scions of Dargon.\! Having proven a champion of the Sayunaari people, King Jules asked her to lead the new Sayunaari Defense Force, and she accepted.\! As an avid study of Sayunaari history of the Dargon dynasty, Narima brought valuable knowledge and tradition to the new army, restoring the prestige of times past.\! Sayunaa would be, for generations to come, a powerful force in the new order.","Нарима Реза, предводительница организации Потомки Даргона.\! Она неоднократно доказывала, что готова на всё во благо народа Саюна. Именно поэтому король Джулс поставил её во главе Сил обороны Саюна.\! Благодаря своим глубоким познаниям об истории саюнари и династии Даргонов, Нарима смогла привить своим войскам качества, за которые весь мир восхвалял армии их предков.\! Еще многие столетия спустя Саюна оставалась великой державой в новом мировом порядке."
"Stefan had finally won Narima's affections during their time with \n[8].\! Though Narima is somewhat against the idea of fornicating with a Veridian, Stefan still persists.\! Eventually, he wins her heart forever.","Пока \n[8] с союзниками шли к победе, Стефан наконец-то смог влюбить в себя Нариму.\! поначалу ей было не по себе от одной только мысли о том, чтобы лечь в постель с веридийцем, но Стефан не видел в этом препятствия.\! И в итоге он завоевал ее сердце и вечную любовь."
"Jules Kasim Dargon, former officer of the Imperial Army, heir to the Dargon royal dynasty, and the new King of Sayunaa.\! King Dargon's dynasty had vanished after Queen Soha's demise at the end of the Aetherium Crisis, but Dargon also bore a son, Kasim.\! Because of the exhaustive work of the Scion's of Dargon, they tracked the royal lineage to lie with Jules, and he has become King Jules Kasim Dargon II.\! This was a role Jules did not expect, and for some time, did not enjoy.\! Stopping short of exhausting himself, Jules saw fit to abdicate the responsibility of military and political affairs to Narima.\! Liberated from those burdens, Jules turned inward, and advocated for the advancement of Sayunaari quality of life, and was forever known as ""Golden-Hearted King Kasim"".","Джулс Касим Даргон, бывший офицер имперской армии, наследник королевской династии Даргонов и впоследствии король Саюна.\! Династия короля Даргона прервалась со смертью королевы Сохи незадолго до окончания Эфирного Кризиса, но у Даргона оставался ещё сын Касим.\! Потомки Даргона приложили неимоверные усилия, чтобы отследить потомков королевского рода, и установили, что законным наследником является Джулс, в дальнейшем известный как король Джулс Касим Даргон II .\! Джулс, для которого всё это стало полнейшей неожиданностью, был не в восторге от своих новых обязанностей.\! Поняв, что не справляется, он переложил на Нариму большую часть ответственностей по управлению политическими и военными делами страны.\! Освободившееся время он потратил на улучшение внутренних устоев государства и в первую очередь озаботился повышением среднего уровня жизни в Саюна. Он вошёл в историю как «Король Касим Золотое Сердце»."
"Jules Kasim Dargon, former officer of the Imperial Army, heir to the Dargon royal dynasty, and the new King of Sayunaa.\! King Dargon's dynasty had vanished after Queen Soha's demise at the end of the Aetherium Crisis, but Dargon also bore a son, Kasim.\! Because of the exhaustive work of Narima's Scion's of Dargon, they tracked the royal lineage to lie with Jules, and he has become King Jules Kasim Dargon II.\! In his capacity as King, Jules advocated for the advancement of Sayunaari quality of life, and was forever known as ""Golden-Hearted King Kasim"".","Джулс Касим Даргон, бывший офицер имперской армии, наследник королевской династии Даргонов и впоследствии король Саюна.\! Династия короля Даргона прервалась со смертью королевы Сохи незадолго до окончания Эфирного Кризиса, но у Даргона оставался ещё сын Касим.\! Потомки Даргона под руководством Наримы приложили неимоверные усилия, чтобы отследить потомков королевского рода, и установили, что законным наследником является Джулс, в дальнейшем известный как король Джулс Касим Даргон II .\! Став королём, Джулс направил свои силы на улучшение внутренних устоев государства и в первую очередь озаботился повышением среднего уровня жизни в Саюна. Он вошёл в историю как «Король Касим Золотое Сердце»."
"Casamir, former Prime Minister and then Emperor of Veridia.\! The scheming politician made many enemies, leading eventually to his demise.\! By the time of his death, his empire was in a state of total collapse, as the Nephilim Army reigned supreme, and even the Zanatus cultists had turned their backs on him.\! Now possibly residing in the deepest hell, history sees Casamir as one of its most hated figures.","Казамир, бывший премьер-министр, захвативший престол Веридии.\! Этот интриган нажил себе немало врагов, что в итоге и привело к его кончине.\! На момент своей смерти он умудрился настолько развалить Империю, что армии нефилимов не составило большого труда победить, а культ Занатуса отвернулся от своего бывшего протеже.\! Теперь Казамир, наверное, гниёт в самых глубинах какого-нибудь ада. Он вошёл в историю как один из самых ненавистных политических деятелей всех времён и народов."
"Diana Ebongarde, Archpaladin of the Donari Temple, known forever as the ""Goddess of War"".\! Though the war and the burden Diana carried throughout took its toll on her psyche, the world has changed for the better, that she may come to see the world she worked tirelessly to defend.\! She rejected calls for her to take the title of Grandmistress of the Temple, knowing hers is the path of the warrior.\! In time, she will again hear the call for a champion to rise and defend the innocent of Tahnra.","Диана Эбонгард, архипаладин Храма Донари заслужившая прозвище «Богиня войны». \! Тяжести войны сказались на её психологическом состоянии, но впоследствии мир изменился к лучшему и она смогла насладиться плодами своих трудов и лишений.\! Она отказалась стать магистром Храма, понимая, что её призвание — война.\! Судьба распорядилась так, что ей потом снова пришлось браться за оружие и защищать народ Танры."
"Stefan Dunney, former spy for the Donari Temple, enjoys his life with Diana, choosing to serve as a facilitator for the Temple's many new challenges.\! It almost seemed inevitable that these two would fall in love, despite their profound personal differences.\! Stefan leaves behind his former life of whimsy to walk steadfast with Diana for the rest of their days.","Стефан Дунни, бывший шпион Храма Донари. Счастлив быть вместе с Дианой и решил остаться в Храме и помогать в сложный послевоенный период.\! Несмотря на их очевидную разницу в характерах было очевидно, что они просто созданы друг для друга.\! Стефан оставил в прошлом свою нелицеприятную деятельность и остепенился, чтобы провести остаток жизни с Дианой."
"Stefan Dunney, former spy for the Donari Temple.\! Tempted to return to the life of an adventurer, Stefan has chosen to remain with the Temple, choosing to serve as a facilitator for its many challenges.\! Despite deep personal differences, Stefan's home truly is Lemelin Monastery with those who have grown to see him as family.\! And most of all, Stefan fully embraces his role as a parental figure for Alex, seeing him through to adulthood, and beyond.","Стефан Дунни, бывший шпион Храма Донари.\! Несмотря на то, что приключения манили его вернуться к прежнему роду деятельности, Стефан решил остаться в Храме и помогать в сложный послевоенный период.\! Ему было непросто ужиться там, но Лемелин всё-таки стал ему домом, а обитатели монастыря — семьёй.\! Но сильнее всего Стефан привязался к юному Алексу, для которого стал родительской фигурой в подростковые годы и после."
"Zelos, former Imperial Army Officer, and the man behind the Hand of Zanatus.\! Having lost his path during the Nephilim War, Zelos commited incredible war crimes, slaughtering dissidents and assisting in the kidnapping of children.\! But one thing remained...\| his loyalty to \n[8].\! Unable to watch his best friend of decades fall into a deadly trap, Zelos nearly gave his life to pave the way for the ultimate downfall of Zanatus and an end to the Nephilim War.","Зелос, в прошлом офицер имперской армии, а в последствии Длань Занатуса.\! Во время войны нефилимов Зелос переметнулся на сторону зла и совершал ужасающие вещи: убивал несогласных и даже участвовал в похищении детей.\! Но одному принципу он остался верен несмотря ни на что...\| дружбе.\! Не в состоянии смотреть, как \n[8] идёт на верную смерть, Зелос пожертвовал собой и чуть было не погиб во имя многолетней дружбы. Именно его действия привели к поражению Занатуса и окончанию войны нефилимов."
"\n[8] began this journey as a lone orphan, reached dizzying heights of fame, and now comes full circle, resolving to walk the next part alone.\! But the journey is not over. The Nephilim Millennium War's memory burns in \n[8]'s mind, in particular, Zanatus's dying words.\! But foremost, the resurrection leaves more questions than answers. Once a skeptic, \n[8] now ponders the nature of Donar.\! Why me? And, how? What else could Donar be capable of?\! Beyond what even \n[8] can predict, these questions, and their answers, will one day determine the very existence of all there is.\! For now, Tahnra is at peace, and its people venerate \n[8] as the greatest hero in generations. The time will come when \n[8] will be needed again...","\n[8] — когда-то одинокое беспризорное дитя без крова и пропитания, а спустя многие годы — самое узнаваемое лицо во всей Танре. Волевым решением решает уйти от славы и провести остаток дней в одиночестве.\! Но не всё так просто. \n[8] постоянно вспоминает войну нефилимов, а особенно предсмертные слова Занатуса.\! Однако больше всего вопросов вызывает возвращение из мёртвых. \n[8], скептик по натуре, теперь пытается осмыслить замыслы и возможности Донара.\! «Почему я? Как он это сделал? На что же ещё способен Донар?»\! И внутренний голос, который \n[8] слышит всю жизнь, твердит, что эти вопросы и ответы на них когда-нибудь определят судьбу всего мироздания.\! Но сейчас в Танре царит мир, а народ ликует. \n[8] теперь в списке величайших героев истории. И ещё придёт время, когда \n[8] вернётся, чтобы защитить человечество..."
