ENGLISH,KOREAN
"I wonder how long you can sustain it?\| You know, I heard all about your pathetic, whimpering confession to our gigantic friend.\| You poor thing...","얼마나 오래 그걸 유지할 수 있을지 궁금한데? \| 있지, 우리 거인 친구에게 한 네 불쌍하고 칭얼거리는 고백을 사실 난 다 들었단 말이지. \| 아유 불쌍하기도 해라..."
...What?\| How did you...,...뭐? \| 어떻게...
"Awww, tsk tsk. Did the big lady break your heart?","아우, 쯧쯧. 그 커다란 아가씨가 네 마음을 찢었니?"
"If you really must know, yes.","정말로 알아야겠다면, 그래."
...Sigh...\| Lysander...,...어휴... \| 라이샌더...
"Why?\| Can you see past her freckled face, to the nauseatingly... stolid persona that lies beneath?!\! A mind like yours would be bored to tears!","대체 왜 그런거야? \| 넌 그 주근깨 가득한 얼굴 너머는 못 본거야? 메스꺼울 정도로... 둔감한 그 인격을?!\! 너와 같은 정신을 가진 사람은 지루해서 눈물이 다 날텐데!"
"Beatrix, do you know why I'm still here?\| Why I haven't walked off despite your blatant attempts to infuriate me?","베아트릭스, 내가 왜 아직 여기 있는지 알아? \| 날 화나게 하려는 네 노골적인 시도에도 불구하고 왜 내가 떠나지 않는걸까?"
"Well, yes! I am shockingly beautiful, what more reason does a red-blooded man need?","음, 그야 당연하지! 내가 놀랄만큼 아름다워서, 붉은 피가 흐르는 남자가 그거 말고 다른 무슨 이유가 있겠어?"
"While you learned about me, I also learned about you.\| In my attempts to learn what I could from the shadows, I learned about your experience with the cult.","네가 나해 대해서 배우는 동안, 나도 너에 대해 배운 게 있어. \| 그림자에 숨어 배울 수 있는 것들을 배우려던 중에, 나는 네가 광신도에게서 겪었던 경험에 대해 배웠지."
"And now, even after what can only appear to you as a betrayal, you remain steadfast.\| Not only in your pledge to fight the great enemy, but also to maintain your irreverent persona.\! All in a mostly vain attempt to conceal what I can only conclude is, as they say, a big, beating heart.\! I just wonder...\| when is your confession coming?","그리고 이제, 너에게는 배신이라고 보일만한 것 후에도 넌 변함없이 남아있어. \| 위대한 적과 싸우겠다는 서약뿐 아니라 불손한 인격을 유지하겠다는 서약도 지키고 있네. \! 내가 내릴 수 있던 결론은, 그것을 숨기려는 헛된 시도에도 불구하고 크게 뛰는 네 심장이지. \! 난 그저 궁금할 따름이야...\| 언제쯤 고백할래?"
Wha...\| my confession?!,무...\| 고백?!
"You can only try to bully me so long before it becomes obvious.\! I have concluded that either you really do want to incinerate me to ashes, or you crave me around for your continued amusement.\! I must ask, please don't keep me in suspense... as I may be even more easily bored than you.\! What's it going to be, Beatrix?","분명해지기 전까지만 날 괴롭히는 척 할 수 있지. \! 네가 정말 나를 재로 만들고 싶거나, 아니면 계속 네 곁에서 즐거움을 주기를 갈망하고 있다는 게 내 결론이야. \! 부탁하고 싶은데, 제발 날 이도저도 아닌 상태에 방치하지 마... 어쩌면 내가 너보다 더 일찍 지루해 질지도 모르니까.\! 그래서, 어느 쪽이야, 베아트릭스?"
"You...\| slick, sly little devil.\| It really did just dawn on me.\! You may have declared war on literal demigods, but... you did just that.\! Men twice your strength wouldn't have dreamed of making such a brash and impudent move...","너... \| 이 교묘하고 교활하고 쪼그만 악마같으니. \| 진짜 나도 방금 깨달았는데. \! 넌 문자 그대로 반신들에게 전쟁을 선포한 셈이야, 하지만...맙소사 진짜 했잖아.\! 너보다 두 배는 강할 남자들도 이런 성급하고 건방진 행동은 꿈조차 꾸지 못 할텐데..."
"...So was that the confession, or... shall I be on my way?","...그래서 그게 고백이야, 아니면...난 그냥 갈 길 가면 되나?"
"Stop right there, Lysander!\| Fine, you've become truly tantalizing bait. And... sure, I'll bite.\! ...I promise.","거기 딱 멈춰, 라이샌더! \| 좋아, 너 정말 감질나는 미끼가 됐구나. 그리고...물론, 난 물겠어.\! ...내가 약속하지."
Wha...\| really?!\| I mean...,뭐... \| 정말이야?!\| 내 말은...
"Shhh... stay interesting, I command it!\| No backing out now, little man!","쉬... 계속 흥미있는 채로 있어. 명령이야!\| 이제와서 물러서면 안되지, 땅딸보!"
By Donar... what have I done...,도나르여...제가 무슨 짓을 한 거죠..
