ENGLISH,KOREAN
"\n[8]...\| I'm so sorry, this is happening so fast. They told me you'll be okay. I'll be there for you when this is all over...","\n[8]... \| 미안해요, 모든게 너무 빨리 일어나고 있어요. 당신은 괜찮을 거라고 했어요. 모든 것이 끝나면 제가 곁에 있어줄게요..."
...Abi?!,...아비?!
"Do not be afraid, \n[8]. Even though this appears to be the only way forward, I will not allow any harm to come to you.","두려워하지 마, \n[8]. 비록 이것이 앞으로 나아갈 유일한 방법인 것처럼 보이지만, 나는 네가 어떤 피해도 받도록 두지 않을 거야."
"Did you hear me, Jebediah? Lest you wish to be cut to ribbons by my blade, you will honor your word. Do not cross me, little man.","내 말 들었어, 제베디아? 네가 내 칼에 갈기갈기 찢기고 싶은게 아니라면, 네 말을 지켜야 할 거야. 날 화나게 하지 마, 애송아."
I...I wouldn't dream of it.,나...난 그런 건 꿈도 꾸지 않아.
...Narima... what in the world lead you to believe this is the only way?!,...나리마...이게 유일한 방법이라고 믿는 이유가 뭐야?!
"I... I couldn't help it, \n[8]! I'm supposed to be on the good guy side, right?!\! But then, everything happened so fast, and now Lysander wants us to ""put a check"" on you, whatever.\! Don't worry, you'll be fine, they said they'd let you leave!","난... 난 어쩔 수 없었어, \n[8]! 내가 좋은 사람 편에 서야 하잖아, 맞지?! \! 하지만 또, 모든 게 순식간에 일어났고 라이샌더는 이제 우리가 널 ‘확인’해주길 원해. 뭐가 됐든.\! 걱정 마, 넌 괜찮을 거야, 널 떠나게 해 준다고 했어!"
...Sybil... what in the world lead you to go along with this?!,...시빌...대체 왜 이 장난에 따라가고 있는 거야?!
"Ready your weapons, Nephilim...\| the cult will have no mercy for us.","무기를 준비해, 네필림...\| 광신도들은 우리에게 자비 따위 없으니까."
It can't be...,그럴 순 없어...
What are you waiting for?\! I've broken your spell... fight by my side!!,뭘 기다리고 있어? \! 네 주문을 깼어...내 곁에서 싸워!!
"Lysander...\| you really did it, didn't you?!","라이샌더...\| 정말 해 냈구나, 그렇지?!"
"I could not convince you. It seems you are determined to take the Lightfury...\| and destroy yourself, and possibly, all there is.","널 확신시킬 수는 없어. 라이트퓨리를 차지하기로 한 것 같군...\| 자신을 파괴하고, 어쩌면 모든 걸 파괴할 수도 있는."
"Sheesh, is that what I'm doing? What makes you want to be around such a monster, anyway?","참나, 그게 내가 하고 있는 일이야? 그런데 왜 그런 괴물 곁에 있고 싶어하는 거야?"
"\n[8]... you can still come back from this. Those people in Armitage, they hated Casamir's regime, and you saved them!\! You're not a monster... but now I see that your destiny is clashing against that of the rest of Tahnra's...\! Zanatus's power flows through these Nephilim weapons... please don't do this, \n[8]. Let him languish in defeat, and in obscurity, forever.","\n[8]... 아직 여기에서 돌아올 수 있어. 아미티지의 사람들, 그들은 카사미르의 치세를 증오했어, 네가 그들을 구원했고! \! 넌 괴물이 아니야... 하지만 이제 네 운명이 탄라의 운명과 충돌하고 있다는 걸 알겠지...\! 자나투스의 힘은 이 네필림 무기들을 통해 흘러...이걸 하지 마, \n[8].그를 패배 속에서, 그리고 무명 속에서 영원히 고통받게 해."
"You know how I feel about prophecy...\| but following it so far has been the right thing.\! How could any one of us, even you, determine the unleashing of some sort of apocalyptic outcome with any certainty?\! What if you're wrong?","내가 예언에 대해 어떻게 느끼는지 알잖아... \| 하지만 지금까지 그것을 따르는 것이 옳은 일이었어. 어떻게 우리 중 누구도, 심지어 너조차도, 어떤 종말론적 결과의 공개를 확실히 결정할 수 있었을까?\! 뭔가 잘못된다면?"
"I'm sorry, Lysander. I'm determined to see this through.\! But I need you by my side for this, more than ever... please.","미안해, 라이샌더. 난 이걸 끝까지 볼 결심이야. \! 하지만 네가 내 곁에 있어줘야 해, 그 어떤 때보다도...제발."
I...\| I'm sorry. There's no other way.,난... \| 미안해. 다른 길은 없어.
"Not a hair out of place on \n[8]'s head, do you understand, Jebediah?","\n[8]의 머리털 하나도 흐트러짐 없이 온전해야해, 알겠어, 제베디아?"
"The Grandmaster will fulfill our end of the bargain, my friend. The False One will be returned to you unharmed.","교주가 우리의 계약을 이행할 거야, 친구. 그릇된 자가 다침 없이 네게 돌아오리라."
No... not him!,아니야...그는 아니야!
