ENGLISH,ENGLISH
"Jaromir and Diana became husband and wife.\! Jaromir is known to be one of the most devout followers of Donar, and this only strengthened with their new union.","Jaromir y Diana se convirtieron en marido y mujer.\! A Jaromir se le conoce por ser uno de los más devotos seguidores de Donar, una fe que se vio reforzada con su nueva unión."
"Antares Bergen, war hero of the Succession War.\! Having taken his own life, ending his rebellion, Antares gave way for \n[8] to become the new face of those opposed to tyranny.\! The Proconsulate has ordered a monument to General Antares, not only for his service in the Succession War, but also being the spark that lit a fire in the peoples' hearts.","Antares Bergen, héroe de la Guerra de Sucesión.\! Tras quitarse la vida y poner así fin a su rebelión, Antares cedió el testigo a \n[8], que se convertiría en el nuevo rostro de quienes se oponen a la tiranía.\! El proconsulado ha ordenado erigir un monumento en memoria del general Antares, no solo por su servicio durante la Guerra de Sucesión, sino también por servir de inspiración a todo el mundo."
"Beatrix Pendergast, adopted daughter of Edmund Pendergast.\! With the death of Edmund, Grandmaster of the Followers of Zanatus, Beatrix had for a brief moment in her life aligned with the common goals of others.\! In the aftermath of the Nephilim War, the Pendergast financial empire was left in shambles, but Beatrix managed to sell the scraps for a respectable sum.\! She founded a magic university in the city of Sandraka, which would become the main hub of magical hopefuls across the world.\! Due to the effects of her divine bloodline, Beatrix lives for another 120 years, completely defining the world of academic magics for generations.","Beatrix Pendergast, hija adoptiva de Edmund Pendergast.\! La muerte de Edmund, gran maestro de los Seguidores de Zanatus, permitió a Beatrix sumarse a los objetivos comunes de los demás por un breve espacio de tiempo.\! Tras la Guerra de los Nefilim, el imperio financiero Pendergast se hundió, si bien Beatrix consiguió vender lo que quedó de él por una cifra considerable.\! Fundó una universidad especializada en magia en la ciudad de Sandraka, que acabaría convirtiéndose en el centro neurálgico a escala mundial para todos los aspirantes a mago.\! Como consecuencia de su legado divino, Beatrix vive otros 120 años y se convierte en una referencia en el ámbito de la magia académica durante varias generaciones."
"Against what one would expect, Beatrix grew very fond of Jules during the Nephilim War.\! The infatuation continues to this day, though King Jules is being urged to marry a Sayunaari Queen.\! But some feelings can never really fade...","Contra todo pronóstico, Beatrix le cogió mucho cariño a Jules durante la Guerra de los Nefilim.\! El idilio ha perdurado hasta nuestros días, aunque se insta al rey Jules a que contraiga matrimonio con una reina sayunaari.\! Sin embargo, hay sentimientos que nunca se desvanecen..."
"Beatrix and Lysander's whirlwind infatuation remained spicy as ever, even after all of the preceding events.\! All the more shocking was that they managed to keep it under wraps long enough to see Lysander take the highest office in Veridia.","Pese a todos los acontecimientos acaecidos, el torbellino sentimental entre Beatrix y Lysander se mantuvo tan intenso como siempre.\! Lo más sorprendente fue que consiguieron mantenerlo en secreto el tiempo necesario hasta que Lysander ocupó el más alto cargo de Veridia."
"Lysander Bradford, former general of the Imperial Army, and former chief advisor to the Nephilim Army.\! After the Nephilim War, Lysander served time in prison for his mutiny.\! Despite this, the Proconsulate approached Lysander with a special invitation to become the primary author of the new Articles of the Republic.\! Using his rich education in philosophy and history, Lysander put his entire soul into its creation.\! Making sure to help set up a government that would be just, compassionate, and sustainable, Lysander would be known as one of the founders of the Republic, perhaps its most influential.\! After earning his freedom, Lysander would eventually rise through the Proconsulate itself, and become Veridia's head of state.","Lysander Bradford, exgeneral del Ejército Imperial y ex consejero en jefe del Ejército Nefilim.\! Tras la Guerra de los Nefilim, Lysander cumplió condena en prisión por su motín.\! A pesar de ello, el proconsulado le propuso convertirse en el autor principal de los nuevos Estatutos de la República.\! Lysander se sirvió de su vasto conocimiento de filosofía e historia para dedicarse en cuerpo y alma a tal proyecto.\! Se aseguró de ayudar a establecer un gobierno justo, compasivo y duradero, lo que le valió para ser reconocido como uno de los fundadores más notables de la República.\! Tras obtener su libertad, Lysander ascendió de cargo dentro del propio proconsulado hasta erigirse en jefe de estado de Veridia."
"Lysander Bradford, former general of the Imperial Army, and former chief advisor to the Nephilim Army.\! After the Nephilim War, Lysander served time in prison for his mutiny.\! Despite this, the Proconsulate approached Lysander with a special invitation to become the primary author of the new Articles of the Republic.\! Using his rich education in philosophy and history, Lysander put his entire soul into its creation.\! Making sure to help set up a government that would be just, compassionate, and sustainable, Lysander would be known as one of the founders of the Republic, perhaps its most influential.\! After earning his freedom, Lysander would eventually rise through the Proconsulate itself, and become Veridia's head of state.\! He never spoke with \n[8] again.","Lysander Bradford, exgeneral del Ejército Imperial y ex consejero en jefe del Ejército Nefilim.\! Tras la Guerra de los Nefilim, Lysander cumplió condena en prisión por su motín.\! A pesar de ello, el proconsulado le propuso convertirse en el autor principal de los nuevos Estatutos de la República.\! Lysander se sirvió de su vasto conocimiento de filosofía e historia para dedicarse en cuerpo y alma a tal proyecto.\! Se aseguró de ayudar a establecer un gobierno justo, compasivo y duradero, lo que le valió para ser reconocido como uno de los fundadores más notables de la República.\! Tras obtener su libertad, Lysander ascendió de cargo dentro del propio proconsulado hasta erigirse en jefe de estado de Veridia.\! Nunca volvió a hablar con \n[8]."
"Lysander had become very close with Edelia during the Nephilim War.\! While Lysander's actions greatly strained their relationship, Edelia saw a certain vulnerability in him and wished to become the guiding light he so needed.\! After he earned his freedom, Lysander and Edelia would marry, and they were blessed with many children.","La Guerra de los Nefilim le había unido mucho a Edelia.\! Aunque los actos de Lysander tensaban enormemente su relación, Edelia advirtió cierta vulnerabilidad en él y quiso convertirse en el faro y guía que tanto necesitaba.\! Tras obtener su libertad, Lysander y Edelia contrajeron matrimonio y tuvieron muchos hijos."
"Abigayle Kasim Dargon, priestess of the Sisters of Mercy.\! Her time with the Temple had passed in her heart, and she left the Sisterhood of Mercy to live in Sayunaa, and became the darling of the new Kingdom of Sayunaa.\! During the Nephilim War, she discovered she has an affinity for dragons, and they for her.\! Abigayle commited to the study of draconology further, and developed her own personal brood.","Abigail Kasim Dargon, sacerdotisa de las Hermanas Misericordes.\! En su corazón, su etapa junto a los Templarios había llegado a su fin. Abandonó a las Hermanas Misericordes y se fue a vivir a Sayunaa, donde se convirtió en la favorita del nuevo reino.\! Durante la Guerra de los Nefilim, descubrió que tenía afinidad por los dragones, y estos por ella.\! Abigail se comprometió a seguir estudiando la draconología y estableció su propia estirpe de dragones."
"Zelos's imposing demeanor caught Abigayle's attention in a big way.\! She has written off romance for some time, focusing on her dragons, but Zelos always has a place in the back of her mind, even though she has been urged to marry a Sayunaari nobleman to pass on her royal blood...","El majestuoso porte de Zelos llamó poderosamente la atención de Abigail.\! Por más que se la ha instado a casarse con un noble sayunaari para continuar su linaje real, y aun habiendo tomado la decisión de centrarse en los dragones y renunciar a los amoríos por un tiempo, siempre tiene a Zelos en mente..."
"Though chased by a gaggle of potential suitors, Abigayle has put romance on hold for some time at the protest of many who wish for her to pass on her royal bloodline...","A pesar de tener un sinfín de pretendientes, Abigail ha dejado a un lado el amor durante algún tiempo, lo que ha suscitado el rechazo de aquellos que ansían que prolongue su linaje real..."
"Narima Reza, Warrior Queen of Sayunaa.\! Jules fell in love with her and through a royal marriage, she became Queen Narima Dargon.\! She eventually became the true power behind the Sayunaari throne as Jules scaled back his role.\! Narima's influence and reign solidified Sayunaa's status on the world stage as a great power for centuries to come.","Narima Reza, reina guerrera de Sayunaa.\! Jules se enamoró de ella, quien se convirtió en la reina Narima Dargon por medio de un matrimonio real.\! Con el tiempo, acabó siendo el verdadero poder tras el trono de Sayunaa, pues el papel de Jules se vio mermado.\! La influencia y el reinado de Narima consolidaron a escala mundial y durante muchos siglos el prestigio de Sayunaa como una superpotencia."
"Narima Reza, leader of the Scions of Dargon.\! Having proven a champion of the Sayunaari people, King Jules asked her to lead the new Sayunaari Defense Force, and she accepted.\! As an avid study of Sayunaari history of the Dargon dynasty, Narima brought valuable knowledge and tradition to the new army, restoring the prestige of times past.\! Sayunaa would be, for generations to come, a powerful force in the new order.","Narima Reza, líder de los Vástagos de Dargon.\! Habiendo demostrado con creces ser una defensora a ultranza de los derechos del pueblo sayunaari, el rey Jules le pidió liderar el nuevo Ejército de Defensa sayunaari, cargo que aceptó.\! Ferviente estudiosa de la historia sayunaari de la dinastía Dargon, Narima aportó valiosos conocimientos y tradiciones al nuevo ejército y logró devolverle el prestigio de tiempos pasados.\! Sayunaa se convertiría en una gran potencia del nuevo orden durante muchas generaciones."
"Stefan had finally won Narima's affections during their time with \n[8].\! Though Narima is somewhat against the idea of fornicating with a Veridian, Stefan still persists.\! Eventually, he wins her heart forever.","Durante el tiempo que pasaron con \n[8], Stefan se ganó al fin el afecto de Narima.\! Aunque Narima está hasta cierto punto en contra de la idea de tener una relación con un veridiano, Stefan insiste.\! Finalmente, este acaba ganándose su corazón para siempre."
"Jules Kasim Dargon, former officer of the Imperial Army, heir to the Dargon royal dynasty, and the new King of Sayunaa.\! King Dargon's dynasty had vanished after Queen Soha's demise at the end of the Aetherium Crisis, but Dargon also bore a son, Kasim.\! Because of the exhaustive work of the Scion's of Dargon, they tracked the royal lineage to lie with Jules, and he has become King Jules Kasim Dargon II.\! This was a role Jules did not expect, and for some time, did not enjoy.\! Stopping short of exhausting himself, Jules saw fit to abdicate the responsibility of military and political affairs to Narima.\! Liberated from those burdens, Jules turned inward, and advocated for the advancement of Sayunaari quality of life, and was forever known as ""Golden-Hearted King Kasim"".","Jules Kasim Dargon, exoficial del Ejército Imperial, heredero de la dinastía real Dargon y nuevo rey de Sayunaa.\! La dinastía del rey Dargon había caído tras el fallecimiento de la reina Soha al término de la Crisis de Etérium. Sin embargo, Dargon también tuvo un hijo, Kasim.\! Gracias a la exhaustiva labor de los Vástagos de Dargon, se descubrió que descendía del linaje real de Jules, por lo que fue nombrado rey Jules Kasim Dargon II.\! Fue un cargo del todo inesperado para Jules y del que no disfrutó durante algún tiempo.\! Al borde de la extenuación, Jules estimó conveniente delegar en Narima la responsabilidad de los asuntos militares y políticos.\! Una vez libre de esas cargas, se volcó en sí mismo y abogó por mejorar la calidad de vida de los sayunaari, por lo que siempre se le conoció bajo el nombre de «rey Kasim Corazón de Oro»."
"Jules Kasim Dargon, former officer of the Imperial Army, heir to the Dargon royal dynasty, and the new King of Sayunaa.\! King Dargon's dynasty had vanished after Queen Soha's demise at the end of the Aetherium Crisis, but Dargon also bore a son, Kasim.\! Because of the exhaustive work of Narima's Scion's of Dargon, they tracked the royal lineage to lie with Jules, and he has become King Jules Kasim Dargon II.\! In his capacity as King, Jules advocated for the advancement of Sayunaari quality of life, and was forever known as ""Golden-Hearted King Kasim"".","Jules Kasim Dargon, exoficial del Ejército Imperial, heredero de la dinastía real Dargon y nuevo rey de Sayunaa.\! La dinastía del rey Dargon había caído tras el fallecimiento de la reina Soha al término de la Crisis de Etérium. Sin embargo, Dargon también tuvo un hijo, Kasim.\! Gracias a la exhaustiva labor de los Vástagos de Dargon de Narima, se descubrió que descendía del linaje real de Jules, por lo que fue nombrado rey Jules Kasim Dargon II.\! Durante su reinado, Jules abogó por mejorar la calidad de vida de los sayunaari, por lo que siempre se le conoció bajo el nombre de «rey Kasim Corazón de Oro»."
"Casamir, former Prime Minister and then Emperor of Veridia.\! The scheming politician made many enemies, leading eventually to his demise.\! By the time of his death, his empire was in a state of total collapse, as the Nephilim Army reigned supreme, and even the Zanatus cultists had turned their backs on him.\! Now possibly residing in the deepest hell, history sees Casamir as one of its most hated figures.","Casamir, exprimer ministro y posteriormente emperador de Veridia.\! El retorcido político se ganó muchos enemigos, lo que le llevó finalmente a la muerte.\! Para entonces, su imperio se había desmoronado por completo, pues el Ejército Nefilim imperaba y hasta los adeptos a Zanatus le habían dado la espalda.\! Casamir, que con toda probabilidad morará en el más profundo de los infiernos, pasará a la historia como una de las figuras más odiadas."
"Diana Ebongarde, Archpaladin of the Donari Temple, known forever as the ""Goddess of War"".\! Though the war and the burden Diana carried throughout took its toll on her psyche, the world has changed for the better, that she may come to see the world she worked tirelessly to defend.\! She rejected calls for her to take the title of Grandmistress of the Temple, knowing hers is the path of the warrior.\! In time, she will again hear the call for a champion to rise and defend the innocent of Tahnra.","Diana Ebongarde, archipaladina del Templo de Donar, conocida desde siempre como la Diosa de la Guerra.\! Aunque la guerra y la carga que tuvo que soportar durante todo el conflicto le pasaron factura a nivel emocional, el mundo ha cambiado para mejor; un mundo al que defendió incansablemente y que tal vez ahora llegue a conocer.\! Consciente de que el suyo es el camino de una guerrera, rechazó toda propuesta de asumir el título de gran maestra de los Templarios.\! Con el tiempo, volverá a escuchar la llamada para que un campeón se erija como defensor de los inocentes de Tahnra."
"Stefan Dunney, former spy for the Donari Temple, enjoys his life with Diana, choosing to serve as a facilitator for the Temple's many new challenges.\! It almost seemed inevitable that these two would fall in love, despite their profound personal differences.\! Stefan leaves behind his former life of whimsy to walk steadfast with Diana for the rest of their days.","Stefan Dunney, exespía del Templo de Donar, disfruta de la vida en compañía de Diana y se convierte en asesor de los Templarios en sus nuevos y múltiples desafíos.\! Pese a sus marcadas diferencias personales, parecía casi inevitable que ambos se enamoraran.\! Stefan deja atrás su antigua vida de caprichos para caminar firme junto a Diana el resto de sus días."
"Stefan Dunney, former spy for the Donari Temple.\! Tempted to return to the life of an adventurer, Stefan has chosen to remain with the Temple, choosing to serve as a facilitator for its many challenges.\! Despite deep personal differences, Stefan's home truly is Lemelin Monastery with those who have grown to see him as family.\! And most of all, Stefan fully embraces his role as a parental figure for Alex, seeing him through to adulthood, and beyond.","Stefan Dunney, exespía del Templo de Donar.\! Tentado de regresar a su vida de aventurero, Stefan opta por permanecer con los Templarios, a quienes decide asesorar en sus múltiples desafíos.\! A pesar de sus profundas diferencias personales, el verdadero hogar de Stefan es el monasterio de Lemelin, junto a aquellos a quienes considera su familia.\! El joven, sobre todo, asume plenamente su papel como figura paterna de Alex, a quien acompañará hasta la madurez y más allá."
"Zelos, former Imperial Army Officer, and the man behind the Hand of Zanatus.\! Having lost his path during the Nephilim War, Zelos commited incredible war crimes, slaughtering dissidents and assisting in the kidnapping of children.\! But one thing remained...\| his loyalty to \n[8].\! Unable to watch his best friend of decades fall into a deadly trap, Zelos nearly gave his life to pave the way for the ultimate downfall of Zanatus and an end to the Nephilim War.","Zelos, exoficial del Ejército Imperial y el hombre que se esconde tras la Mano de Zanatus.\! Tras perder el rumbo durante la Guerra de los Nefilim, Zelos cometió graves crímenes de guerra, entre los que se incluyen la masacre de disidentes y la colaboración en el secuestro de niños.\! Lo único que quedó intacto fue...\| su lealtad a \n[8].\! Incapaz de soportar que alguien a quien tenía tanto aprecio cayera en una trampa mortal, Zelos casi dio su vida para allanar el camino hacia la caída definitiva de Zanatus y el fin de la Guerra de los Nefilim."
"\n[8] began this journey as a lone orphan, reached dizzying heights of fame, and now comes full circle, resolving to walk the next part alone.\! But the journey is not over. The Nephilim Millennium War's memory burns in \n[8]'s mind, in particular, Zanatus's dying words.\! But foremost, the resurrection leaves more questions than answers. Once a skeptic, \n[8] now ponders the nature of Donar.\! Why me? And, how? What else could Donar be capable of?\! Beyond what even \n[8] can predict, these questions, and their answers, will one day determine the very existence of all there is.\! For now, Tahnra is at peace, and its people venerate \n[8] as the greatest hero in generations. The time will come when \n[8] will be needed again..."," \n[8]emprendió este viaje desde la solitaria orfandad, alcanzó un nivel de fama sin precedentes y ahora regresa al punto de partida, con la firme decisión de seguir su camino en solitario.\! Pero el viaje no ha llegado a su fin. El recuerdo de la Guerra Milenaria de los Nefilim sigue grabado en la mente de \n[8], en particular, las últimas palabras de Zanatus.\! La resurrección deja más incógnitas que respuestas. Con el escepticismo antaño por bandera, \n[8] reflexiona ahora sobre la naturaleza de Donar.\! ¿Por qué yo? ¿Y cómo? ¿De qué otra cosa sería capaz Donar?\! Más allá de lo que incluso \n[8] pueda predecir, estos interrogantes y sus correspondientes respuestas marcarán algún día la existencia misma de todo cuanto nos rodea.\! Por el momento, Tahnra vive en paz y su gente venera a \n[8] como a su mayor adalid desde hace generaciones. Llegará el momento en que se necesite a \n[8] de nuevo..."
