ENGLISH,ENGLISH
"I'm so sorry, \n[8]...\| You're under the spell of evil...","Lo siento mucho, \n[8]...\| Estás bajo el influjo del mal."
"\n[8]...\| I'm so sorry, this is happening so fast. They told me you'll be okay. I'll be there for you when this is all over...",\n[8]...\| Lo siento tanto. Todo está sucediendo tan rápido. Me dijeron que estarías bien. Estaré contigo cuando todo esto termine.
...Abi?!,¡¿Abi?!
"Do not be afraid, \n[8]. Even though this appears to be the only way forward, I will not allow any harm to come to you.","No temas, \n[8]. Aunque este parezca el único modo de avanzar, no permitiré que nada te haga daño."
"Did you hear me, Jebediah? Lest you wish to be cut to ribbons by my blade, you will honor your word. Do not cross me, little man.","¿Me oyes, Jebediah? Honrarás tu palabra a no ser que quieras que mi espada te haga trizas. No me tientes, hombrecillo."
I...I wouldn't dream of it.,N-no se me ocurriría.
...Narima... what in the world lead you to believe this is the only way?!,"Narima, ¡¿se puede saber qué te ha hecho pensar que no había más opción que esta?!"
"I... I couldn't help it, \n[8]! I'm supposed to be on the good guy side, right?!\! But then, everything happened so fast, and now Lysander wants us to ""put a check"" on you, whatever.\! Don't worry, you'll be fine, they said they'd let you leave!","Yo... ¡no pude evitarlo,\n[8]! Se supone que estoy en el lado de los buenos, ¿no?\! Pero todo pasó tan rápido,y ahora Lysander quiere te «pongamos freno» o lo que sea.\! No te preocupes, no te pasará nada. Dicen que te dejarán ir."
...Sybil... what in the world lead you to go along with this?!,"Sybil, ¡¿se puede saber qué te ha hecho llegar a esto?!"
"Ready your weapons, Nephilim...\| the cult will have no mercy for us.","Prepara tus armas, nefilim...\| El culto no tendrá piedad contigo."
It can't be...,No puede ser...
What are you waiting for?\! I've broken your spell... fight by my side!!,¿A qué estás esperando?\! He roto tu hechizo... ¡Lucha a mi lado!
"Lysander...\| you really did it, didn't you?!","Lysander,\| ¿en serio has hecho esto?"
"I could not convince you. It seems you are determined to take the Lightfury...\| and destroy yourself, and possibly, all there is.","No lograba convencerte. Parece que te has empeñado en hacerte con Furialuz...,\| destruirte a ti y puede que a todo lo demás."
"Sheesh, is that what I'm doing? What makes you want to be around such a monster, anyway?","Guau, ¿es eso lo que estoy haciendo? ¿Por qué quieres permanecer junto a semejante monstruo?"
"\n[8]... you can still come back from this. Those people in Armitage, they hated Casamir's regime, and you saved them!\! You're not a monster... but now I see that your destiny is clashing against that of the rest of Tahnra's...\! Zanatus's power flows through these Nephilim weapons... please don't do this, \n[8]. Let him languish in defeat, and in obscurity, forever.","\n[8], aún puedes con esto. Esa gente en Armitage, ¡ellos odiaban el régimen de Casamir y tú los salvaste!\! No eres un monstruo, pero ahora veo que tu destino es enfrentarte al del resto de Tahnra.\! El poder de Zanatus fluye por esas armas nefilim... Te lo ruego, no hagas esto, \n[8]. Deja que su poder se consuma en la oscuridad para siempre."
"You know how I feel about prophecy...\| but following it so far has been the right thing.\! How could any one of us, even you, determine the unleashing of some sort of apocalyptic outcome with any certainty?\! What if you're wrong?","Ya sabes lo que pienso de la profecía,\| pero seguirla ha sido lo correcto hasta ahora.\! ¿Cómo iba cualquiera de nosotros, incluso tú, a averiguar el devenir de algún tipo de resultado apocalíptico con certeza?\! ¿Y si te equivocas?"
"I'm sorry, Lysander. I'm determined to see this through.\! But I need you by my side for this, more than ever... please.","Lo siento, Lysander. Me he propuesto llegar al final de esto.\! Pero necesito que estés a mi lado en esto, más que nunca..., por favor."
I...\| I'm sorry. There's no other way.,Yo...\| Lo siento. No queda otra opción.
"Not a hair out of place on \n[8]'s head, do you understand, Jebediah?","No quiero que le hagas ni el más mínimo rasguño a \n[8], ¿entendido, Jebediah?"
"The Grandmaster will fulfill our end of the bargain, my friend. The False One will be returned to you unharmed.","El gran maestro cumplirá con nuestra parte del trato, amigo mío. Te entregaré a tu Hereje de una pieza."
No... not him!,"No, ¡él no!"
