ENGLISH,ENGLISH
"Why?\| Can you see past her freckled face, to the nauseatingly... stolid persona that lies beneath?!\! A mind like yours would be bored to tears!",¿Por qué?\| ¿No eres capaz de ver más allá de esa cara pecosa para entender que es un ser nauseabundo e imperturbable?\! ¡Una mente como la tuya se aburriría a rabiar con alguien así!
"Beatrix, do you know why I'm still here?\| Why I haven't walked off despite your blatant attempts to infuriate me?","Beatrix, ¿sabes por qué sigo aquí?\| ¿Sabes por qué no me he marchado, a pesar de tus esfuerzos manifiestos por enfurecerme?"
"Well, yes! I am shockingly beautiful, what more reason does a red-blooded man need?",¡Pues claro! Porque soy increíblemente hermosa. ¿Acaso un hombre fogoso necesita alguna otra razón?
"While you learned about me, I also learned about you.\| In my attempts to learn what I could from the shadows, I learned about your experience with the cult.","Mientras tú aprendías sobre mí, yo también aprendía sobre ti.\| En mis intentos por descubrir todo lo posible desde las sombras, supe de tu experiencia con el culto."
"And now, even after what can only appear to you as a betrayal, you remain steadfast.\| Not only in your pledge to fight the great enemy, but also to maintain your irreverent persona.\! All in a mostly vain attempt to conceal what I can only conclude is, as they say, a big, beating heart.\! I just wonder...\| when is your confession coming?","Y ahora, incluso después de lo que solo puede parecerte una traición, te mantienes firme.\| No solo en tu promesa de luchar contra el gran enemigo, sino también en la de mantener esa personalidad irreverente.\! Todo en un vano intento de ocultar lo que solo puedo concebir como un gran corazón palpitante.\! Así que me pregunto,\| ¿cuándo vas a confesar?"
Wha...\| my confession?!,¿Qué?\| ¿Confesar?
"You can only try to bully me so long before it becomes obvious.\! I have concluded that either you really do want to incinerate me to ashes, or you crave me around for your continued amusement.\! I must ask, please don't keep me in suspense... as I may be even more easily bored than you.\! What's it going to be, Beatrix?","Tus esfuerzos por intimidarme se han vuelto demasiado evidentes.\! He llegado a la conclusión de que, o quieres reducirme a cenizas, o quieres tenerme cerca para seguir divirtiéndote.\! Por eso debo preguntártelo. Por favor, no me dejes con la intriga, pues me aburro más fácilmente que tú.\! ¿Qué me dices, Beatrix?"
"You...\| slick, sly little devil.\| It really did just dawn on me.\! You may have declared war on literal demigods, but... you did just that.\! Men twice your strength wouldn't have dreamed of making such a brash and impudent move...","Tú,\| diablillo astuto.\| Acabo de caer en la cuenta.\! Acabas de declarar la guerra a los semidioses... Sí, eso es justo lo que has hecho.\! Ni un hombre con el doble de fuerza que tú osaría ser tan presuntuoso..."
"...So was that the confession, or... shall I be on my way?",¿Eso ha sido una confesión o... puedo marcharme ya?
"Stop right there, Lysander!\| Fine, you've become truly tantalizing bait. And... sure, I'll bite.\! ...I promise.","¡Alto ahí, Lysander!\| Muy bien, te has convertido en un cebo de lo más tentador. Y seguro... que picaré.\! Lo prometo."
Wha...\| really?!\| I mean...,¿Qué?\| ¿Lo dices en serio?\| Quiero decir...
"Shhh... stay interesting, I command it!\| No backing out now, little man!","¡Chist! ¡Sigue haciéndote el interesante, te lo ordeno!\| ¡Ya no puedes echarte atrás, hombrecillo!"
By Donar... what have I done...,Por Donar... ¿Qué he hecho?
