ENGLISH,JAPANESE
"Jaromir and Diana became husband and wife.\! Jaromir is known to be one of the most devout followers of Donar, and this only strengthened with their new union.",ジャロミールとダイアナは、夫婦の契りを結んだ。\!ジャロミールはドナーの最も熱心な信者としても知られており、その想いは2人の新しい結びつきによって、さらに強化されることとなった。
"Antares Bergen, war hero of the Succession War.\! Having taken his own life, ending his rebellion, Antares gave way for \n[8] to become the new face of those opposed to tyranny.\! The Proconsulate has ordered a monument to General Antares, not only for his service in the Succession War, but also being the spark that lit a fire in the peoples' hearts.",継承戦争の英雄、アンタレス・バーゲン\!反乱を起こし、己に刃を突き立ててその生涯を終えたアンタレスは、\n[8]が専制政治に反対する人々の新しい顔になるためのきっかけを作った。\!新共和国政府は、継承戦争での功績のみならず、人々の心に火を灯した英雄として、アンタレス将軍の記念碑を建立した。
"Beatrix Pendergast, adopted daughter of Edmund Pendergast.\! With the death of Edmund, Grandmaster of the Followers of Zanatus, Beatrix had for a brief moment in her life aligned with the common goals of others.\! In the aftermath of the Nephilim War, the Pendergast financial empire was left in shambles, but Beatrix managed to sell the scraps for a respectable sum.\! She founded a magic university in the city of Sandraka, which would become the main hub of magical hopefuls across the world.\! Due to the effects of her divine bloodline, Beatrix lives for another 120 years, completely defining the world of academic magics for generations.",エドモンド・ペンダーガストの養女、ベアトリクス・ペンダーガスト。\!ザナトゥス教団の祖であるエドモンドの死により、ベアトリクスは人生の短い間、他の者の共通の目標を持つこととなった。\!ネフィリム戦争の余波で、ペンダーガスト家の金融支配は混乱に陥ったが、ベアトリクスは所有する貴金属を売却することで、当座の経済危機をしのいだ。\!その後彼女は、サンドラカ市に魔法大学を設立した。同大学は、世界中の魔法使いを目指す徒弟の一大拠点となった。\!その神の血統の力により、ベアトリクスはさらに120年にもわたって生き、その後の魔法学の完全なる礎を築いた。
"Against what one would expect, Beatrix grew very fond of Jules during the Nephilim War.\! The infatuation continues to this day, though King Jules is being urged to marry a Sayunaari Queen.\! But some feelings can never really fade...",周囲を驚かせたこととして、ベアトリクスはネフィリム戦争中にジュールスと恋仲になった。\!当のジュールス王はサユナーの姫君と結婚するように促されているようだが、その熱情は今日まで続いているらしい。\!そして、その感情は今後も決して色あせることはないだろう...
"Beatrix and Lysander's whirlwind infatuation remained spicy as ever, even after all of the preceding events.\! All the more shocking was that they managed to keep it under wraps long enough to see Lysander take the highest office in Veridia.",ベアトリクスとライサンダーの熱愛は、一連の騒動の後も、相変わらずその熱を保っていた。\!さらに衝撃的なのは、ライサンダーがベリディアで最高の地位に返り咲くまでの間、周囲にはそれを完璧に隠していたことだろう。
"Lysander Bradford, former general of the Imperial Army, and former chief advisor to the Nephilim Army.\! After the Nephilim War, Lysander served time in prison for his mutiny.\! Despite this, the Proconsulate approached Lysander with a special invitation to become the primary author of the new Articles of the Republic.\! Using his rich education in philosophy and history, Lysander put his entire soul into its creation.\! Making sure to help set up a government that would be just, compassionate, and sustainable, Lysander would be known as one of the founders of the Republic, perhaps its most influential.\! After earning his freedom, Lysander would eventually rise through the Proconsulate itself, and become Veridia's head of state.",帝国軍の元将軍、ネフィリム軍の元最高顧問、ライサンダー・ブラッドフォード。\!ライサンダーは、ネフィリム軍内で謀反を起こしたことにより、戦争の終結後に牢獄に収監されることとなった。\!にもかかわらず、新共和国政府は彼に接近し、新しい憲法の草案を作成することを打診した。\!ライサンダーはその膨大な哲学と歴史の知識を駆使し、与えられた新しい任務に全精魂を注ぎ込んた。\!公正で民に優しい、持続可能な政府の樹立に貢献したことで、ライサンダーは共和国の創設者の1人として知られるようになり、同国の歴史上で最も影響力のある人物として語り継がれることとなった。\!罪を赦された後、ライサンダーは瞬く間に政府高官にまで昇格し、ついにはベリディアの国家元首に登りつめたのだった。
"Lysander Bradford, former general of the Imperial Army, and former chief advisor to the Nephilim Army.\! After the Nephilim War, Lysander served time in prison for his mutiny.\! Despite this, the Proconsulate approached Lysander with a special invitation to become the primary author of the new Articles of the Republic.\! Using his rich education in philosophy and history, Lysander put his entire soul into its creation.\! Making sure to help set up a government that would be just, compassionate, and sustainable, Lysander would be known as one of the founders of the Republic, perhaps its most influential.\! After earning his freedom, Lysander would eventually rise through the Proconsulate itself, and become Veridia's head of state.\! He never spoke with \n[8] again.",帝国軍の元将軍、ネフィリム軍の元最高顧問、ライサンダー・ブラッドフォード。\!ライサンダーは、ネフィリム軍内で謀反を起こしたことにより、戦争の終結後に牢獄に収監されることとなった。\!にもかかわらず、新共和国政府は彼に接近し、新しい憲法の草案を作成することを打診した。\!ライサンダーはその膨大な哲学と歴史の知識を駆使し、与えられた新しい任務に全精魂を注ぎ込んた。\!公正で民に優しい、持続可能な政府の樹立に貢献したことで、ライサンダーは共和国の創設者の1人として知られるようになり、同国の歴史上で最も影響力のある人物として語り継がれることとなった。\!罪を赦された後、ライサンダーは瞬く間に政府高官にまで昇格し、ついにはベリディアの国家元首に登りつめた。\!だが、そのことを\n[8]に話す機会は、ついぞなかったと伝えられている。
"Lysander had become very close with Edelia during the Nephilim War.\! While Lysander's actions greatly strained their relationship, Edelia saw a certain vulnerability in him and wished to become the guiding light he so needed.\! After he earned his freedom, Lysander and Edelia would marry, and they were blessed with many children.",ライサンダーは、ネフィリム戦争中に、エデリアと非常に親しい仲となった。\!ライサンダーが旅の終盤に見せた行動は、2人の関係を大きく緊張させたが、エデリアはそこに彼の弱さを見出し、むしろ彼を導く光になりたいと感じた。\!その後自由を取り戻した後、ライサンダーとエデリアは結婚し、多くの子宝に恵まれたという。
"Abigayle Kasim Dargon, priestess of the Sisters of Mercy.\! Her time with the Temple had passed in her heart, and she left the Sisterhood of Mercy to live in Sayunaa, and became the darling of the new Kingdom of Sayunaa.\! During the Nephilim War, she discovered she has an affinity for dragons, and they for her.\! Abigayle commited to the study of draconology further, and developed her own personal brood.",慈悲の姉妹の司祭、アビゲイル・カシム・ダーゴン。\!戦争終結後、神殿と「慈悲の姉妹」を去ってサユナーに向かった彼女は、同国の民の寵愛を受ける姫君となった。\!ネフィリム戦争の最中、彼女は自分がドラゴンに愛情を抱いていることに気づいた。\!そこでアビゲイルは、ドラゴンの生態研究に専念し、さらには自身の手で繁殖までも手がけるようになった。
"Zelos's imposing demeanor caught Abigayle's attention in a big way.\! She has written off romance for some time, focusing on her dragons, but Zelos always has a place in the back of her mind, even though she has been urged to marry a Sayunaari nobleman to pass on her royal blood...",戦争の最後に見せたゼロスの堂々とした風采に、アビゲイルの心は奪われた。\!彼女はしばらくの間、ドラゴンの研究に集中することで、その恋慕の情を打ち消そうとしていたが、今もなおゼロスは彼女の心の奥底に住み続けている。もっとも、当の本人は王族の血を残すために、有力貴族との結婚を迫られているようだが...
"Though chased by a gaggle of potential suitors, Abigayle has put romance on hold for some time at the protest of many who wish for her to pass on her royal bloodline...",彼女の前には様々な求婚者が現れたが、アビゲイル自身は、王室の血統を継ぐことを望む周囲の反対により、しばしの間その恋を中断することにした...
"Narima Reza, Warrior Queen of Sayunaa.\! Jules fell in love with her and through a royal marriage, she became Queen Narima Dargon.\! She eventually became the true power behind the Sayunaari throne as Jules scaled back his role.\! Narima's influence and reign solidified Sayunaa's status on the world stage as a great power for centuries to come.",サユナーの勇猛なる王妃、ナリマ・レザ。\!ジュールスはナリマに恋をし、彼女はその結婚を通じてナリマ・ダーゴン王妃となった。\!その後、ジュールスは自分の権威の範囲を縮小したため、彼女は最終的にサユナー王を後ろから支える大きな実力者として君臨した。\!ナリマの影響力と治世により、世界におけるサユナーの地位は向上し、その後何世紀にもわたって大国として栄えることとなった。
"Narima Reza, leader of the Scions of Dargon.\! Having proven a champion of the Sayunaari people, King Jules asked her to lead the new Sayunaari Defense Force, and she accepted.\! As an avid study of Sayunaari history of the Dargon dynasty, Narima brought valuable knowledge and tradition to the new army, restoring the prestige of times past.\! Sayunaa would be, for generations to come, a powerful force in the new order.",ダーゴンの末裔の指導者、ナリマ・レザ。\!サユナーの民の王であることを証明したジュールスは、ナリマに新生サユナー防衛軍を率いるように要請し、彼女はそれを受け入れた。\!それからナリマは、サユナーにおけるダーゴン王朝史を熱心に研究し、貴重な知識と伝統を新しい軍にもたらし、過去の威信を取り戻すことに成功した。\!ゆえにサユナーは、今後何世代にもわたって、新しい秩序を定義する強大な力となるだろう。
"Stefan had finally won Narima's affections during their time with \n[8].\! Though Narima is somewhat against the idea of fornicating with a Veridian, Stefan still persists.\! Eventually, he wins her heart forever.",また、\n[8]との旅の中で、ステファンとナリマは恋に落ちた。\!ナリマはベリディアの男との婚姻やや抵抗があるようだが、ステファンはそれでも恋慕の情を持ち続けた。\!その後彼はついに彼女の心を永遠に手に入れることなったという。
"Jules Kasim Dargon, former officer of the Imperial Army, heir to the Dargon royal dynasty, and the new King of Sayunaa.\! King Dargon's dynasty had vanished after Queen Soha's demise at the end of the Aetherium Crisis, but Dargon also bore a son, Kasim.\! Because of the exhaustive work of the Scion's of Dargon, they tracked the royal lineage to lie with Jules, and he has become King Jules Kasim Dargon II.\! This was a role Jules did not expect, and for some time, did not enjoy.\! Stopping short of exhausting himself, Jules saw fit to abdicate the responsibility of military and political affairs to Narima.\! Liberated from those burdens, Jules turned inward, and advocated for the advancement of Sayunaari quality of life, and was forever known as ""Golden-Hearted King Kasim"".",元帝国陸軍将校、ダーゴン王朝の王位継承者、サユナーの新王、ジュールス・カシム・ダーゴン。\!ダーゴン王朝は、エセリウム危機によってソハ女王が亡くなったことで消滅したが、彼女は嫡男のカシムを残していた。\!ダーゴンの末裔の尽力のおかげで、彼らはジュールスに王家の血統を見出し、彼は晴れて、ジュールス・カシム・ダーゴン2世となった。\!これは、ジュールスの人生にとっては青天の霹靂であり、彼自身はその大役にしばらくの間馴染めなかったという。\!ジュールスは次第に、体力的な限界を覚えたこともあり、ナリマに軍事および政治問題の責任を託すべきだと思うようになった。\!それらの重責から解放されたジュールスは、内政に力を注ぐようになり、サユナーの生活の質の向上を提唱し、「黄金の魂を持つカシム王」として永遠に語り継がれる名君になった。
"Jules Kasim Dargon, former officer of the Imperial Army, heir to the Dargon royal dynasty, and the new King of Sayunaa.\! King Dargon's dynasty had vanished after Queen Soha's demise at the end of the Aetherium Crisis, but Dargon also bore a son, Kasim.\! Because of the exhaustive work of Narima's Scion's of Dargon, they tracked the royal lineage to lie with Jules, and he has become King Jules Kasim Dargon II.\! In his capacity as King, Jules advocated for the advancement of Sayunaari quality of life, and was forever known as ""Golden-Hearted King Kasim"".",元帝国陸軍将校、ダーゴン王朝の王位継承者、サユナーの新王、ジュールス・カシム・ダーゴン。\!ダーゴン王朝は、エセリウム危機によってソハ女王が亡くなったことで消滅したが、彼女は嫡男のカシムを残していた。\!ダーゴンの末裔であるナリマの尽力のおかげで、ジュールスは王家の血統であることを見出され、彼は晴れて、ジュールス・カシム・ダーゴン2世となった。\!ジュールスは王として、サユナーの生活の質の向上を提唱し、「黄金の魂を持つカシム王」として永遠に語り継がれる名君になった。
"Casamir, former Prime Minister and then Emperor of Veridia.\! The scheming politician made many enemies, leading eventually to his demise.\! By the time of his death, his empire was in a state of total collapse, as the Nephilim Army reigned supreme, and even the Zanatus cultists had turned their backs on him.\! Now possibly residing in the deepest hell, history sees Casamir as one of its most hated figures.",首相、後にベリディア皇帝、カサミール。\!巨大な陰謀を企てたこの政治家は、結果として多数の敵を作ることになり、それが彼の破滅へと導くことになった。\!彼の死の直前には、帝国は完全に崩壊した状態となっており、ネフィリム軍に惨敗を続けたことで、ザナトゥス教団にさえ見捨てられる羽目となった。\!現在、地獄の最深部で苦しんでいると噂されるカサミールは、帝国の歴史上で最も嫌われた人物とまで言われている。
"Diana Ebongarde, Archpaladin of the Donari Temple, known forever as the ""Goddess of War"".\! Though the war and the burden Diana carried throughout took its toll on her psyche, the world has changed for the better, that she may come to see the world she worked tirelessly to defend.\! She rejected calls for her to take the title of Grandmistress of the Temple, knowing hers is the path of the warrior.\! In time, she will again hear the call for a champion to rise and defend the innocent of Tahnra.",「戦の女神」と名高いドナー神殿の大パラディン、ダイアナ・エボンガルド。\!ダイアナが背負った戦争と重荷は彼女の精神に大きな苦しみを与えたが、世界の危機が救われたことで、彼女はようやく世界を安らかに眺めることができるようになった。\!彼女は自らの天分が戦士であることを知っていたので、神殿からの大司祭就任要請については、頑として拒否を続けた。\!しかしやがて、ターンラの無辜の民を立ち上がらせ、守るための指導者を求める声が彼女に再び届く可能性は高いだろう。
"Stefan Dunney, former spy for the Donari Temple, enjoys his life with Diana, choosing to serve as a facilitator for the Temple's many new challenges.\! It almost seemed inevitable that these two would fall in love, despite their profound personal differences.\! Stefan leaves behind his former life of whimsy to walk steadfast with Diana for the rest of their days.",ドナー神殿の元スパイであるステファン・ダニーは、ダイアナとの生活を楽しんでおり、神殿が抱える数多くの問題の補助役として彼女を支えている。\!その真逆の性格にもかかわらず、2人が恋に落ちることはほとんど必然だったようだ。\!ステファンは気まぐれだったかつての生活を改め、残された人生をダイアナと力強く歩んでいる。
"Stefan Dunney, former spy for the Donari Temple.\! Tempted to return to the life of an adventurer, Stefan has chosen to remain with the Temple, choosing to serve as a facilitator for its many challenges.\! Despite deep personal differences, Stefan's home truly is Lemelin Monastery with those who have grown to see him as family.\! And most of all, Stefan fully embraces his role as a parental figure for Alex, seeing him through to adulthood, and beyond.",ドナー神殿の元スパイ、ステファン・ダニー。\!冒険の生活に戻ることを希望したステファンは、その後神殿にとどまり、多くの問題を解決する補助役として働くことを選んた。\!性格の相違こそあるものの、レメリン修道院はステファンを家族のように受け入れ、彼はそこを家と感じるまでになった。\!そして何よりも、ステファンはアレックスの父親としての役割を完全に受け入れ、彼が成人するまで、その先をしっかりと見守っていくようだ。
"Zelos, former Imperial Army Officer, and the man behind the Hand of Zanatus.\! Having lost his path during the Nephilim War, Zelos commited incredible war crimes, slaughtering dissidents and assisting in the kidnapping of children.\! But one thing remained...\| his loyalty to \n[8].\! Unable to watch his best friend of decades fall into a deadly trap, Zelos nearly gave his life to pave the way for the ultimate downfall of Zanatus and an end to the Nephilim War.",元帝国軍将校、ザナトゥスの手、ゼロス。\!ネフィリム戦争で道を失ったゼロスは、恐るべき戦争犯罪を犯し、反体制派を虐殺し、子供たちの集団誘拐にも関与した。\!だがそんな彼にも1つだけ消せない感情があった...\|それが\n[8]への想いだった。\!幼馴染の親友が死の罠に嵌められようとする様子を見過ごせなかったゼロスは、ザナトゥスの撃破とネフィリム戦争の終結への道を開くために、その命を犠牲にしようとした。
"\n[8] began this journey as a lone orphan, reached dizzying heights of fame, and now comes full circle, resolving to walk the next part alone.\! But the journey is not over. The Nephilim Millennium War's memory burns in \n[8]'s mind, in particular, Zanatus's dying words.\! But foremost, the resurrection leaves more questions than answers. Once a skeptic, \n[8] now ponders the nature of Donar.\! Why me? And, how? What else could Donar be capable of?\! Beyond what even \n[8] can predict, these questions, and their answers, will one day determine the very existence of all there is.\! For now, Tahnra is at peace, and its people venerate \n[8] as the greatest hero in generations. The time will come when \n[8] will be needed again...",\n[8]は天涯孤独の孤児として生を受け、そこから人類の英雄としての高みにまで登った、すべてが終わった今、人生の次の舞台を独りで歩いていくことを決意するのだった。\!だが、実際のところまだ旅は終わっていない。ネフィリム千年戦争の記憶、特にザナトゥスの死の間際の言葉は、今も\n[8]の脳裏に焼き付いている。\!しかし何よりも、自身の復活は答えよりも多くの疑問を残した。一度は懐疑主義者となった\n[8]だが、現在はドナーの導きについて穏やかに熟考を重ねているという。\!どうして自分だったのか？どうして蘇ったのか？ドナーの化身として他にできることはあるのか？\!\n[8]でさえ予測できない以上、そうした問いに対する答えは、ある時衝撃的な真実をもたらすのかもしれない。\!これまでのところターンラは平和であり、人々は\n[8]を世代を越えて最高の英雄として崇拝しているようだ。だがそのうち、\n[8]の力が再び必要となる日が来るのかもしれない...
