ENGLISH,JAPANESE
"Over there, to the East.\! I think that's Jules, a fellow Imperial Academy cadet of mine.\! We should meet up with them and join all our forces together.",あそこを見てくれ。東だ。\!おそらく、帝国士官学校で同期だったジュールスだろう。\!今から合流し、連携して攻め上がろう。
"If we can take that river fortress, the path to the main enemy base will be clear.\! Forts give defense bonuses and allows archers to shoot farther.\! And that goes for both sides, so we can't underestimate those defenders!",あの川の近くの砦を攻略すれば、敵の本拠地に至る道が開けるはず。\!ちなみに、砦のユニットには防御ボーナスが与えられ、弓兵の射程も長くなるから気を付けた方がいい。\!この原則は敵味方の双方に当てはまる。ゆえに、この先は気を引き締めてかかろう！
We've really got them on the run now!\! The river fortress is ours. Time to take down the local rebel commander at Eastwall.,ようし、ほとんどの敵を蹴散らしたぞ！\!砦の攻略もすぐそこだ。さあ、イーストウォールの司令官の首、取りに行こうじゃねえか！
"Damned Imperial dogs...\| they are really this ruthless?\! The rest of you, get out there and stop them!\! Our cause will not be snuffed out here!",おのれ、帝国の犬め...\|ここまでの強さだとは...\!いいかお前たち、ここに出て死力を尽くし、何としてもこやつらを止めるのだ！\!希望の火を、こんなところで絶やしてはならない！
"Looks like we've got another fight on our hands.\! \n[8], we're counting on you as the army leader to destroy the enemy.\! Hopefully their leaders will get the message and lay down their weapons.",どうやら山場が来たようだな。\!\n[8]、リーダーとしてしっかりと俺たちを指揮してくれ。\!願わくば、血を流さずに武器を置いてほしいものだが...
"We just can't help crossing paths, Jules!\! Looks like we're in this together, huh?!",ここで再会したのも何かの縁かな、ジュールス！\!どうやら今日は、お互いに運命を共にしなければならないようだ。
"\n[8]!\! What an honor to fight by your side in our first mission, but...\| Central Command didn't say you'd be here!\! Was there some sort of mistake?",\n[8]！\!初めての実践で君と一緒に戦えるなんて、光栄だね。でも...\|司令部からは、君が派遣されてるなんて全然聞いてなかったよ！\!何かの手違いなのかい？
We...\| decided to improvise.,いいや...\|単に即興で派遣されたためだろう。
"Anyway, glad to have your rangers here among us.\! With clever planning, your troops can pick off enemies without fear of a counter-attack... unless they have their own archers of course.",まあとにかく、心強い味方が来てくれて何よりだ。\!上手に戦略を練れば、君の部隊は反撃を受けずに敵を倒せる...無論、敵にも弓兵がいれば話は変わるが。
"So you're leading this mission?\! Wow, I always knew you'd do great things, \n[8].",それで、君がこの作戦を指揮してるんだろう？\!やっぱり僕の思った通り、君は大物だよ、\n[8]。
"Oh, come on, Jules.\! You'd say that no matter what I end up doing.",やめてくれ、ジュールス。\!ただ指揮を取ってるだけで、まだ何の結果も出してないんだから。
Well met... you're with the Imperial Army?,はじめまして...君も帝国軍の所属なのか？
"Name's Sybil, battle maiden of Veridia!\! Jules and I were sent up the river to try and outflank the rebels.",どうも、私はシビル。ベリディアの女僧兵よ！\!私とジュールスは、反乱軍の虚をつくために川を上ったの。
That's an impressive title...\| but you wear the garb of a Temple priestess.,女僧兵...すごい肩書だな。\|しかも、神殿の法衣まで来てるなんて。
"Yeah, so what?\! Healing's just as important as hurting, isn't it?!",ええ、そうよ。だから何？\!戦場では治療も攻撃と同じくらい重要でしょ！？
Of course.\! We're fortunate to have a priestess among us.,それはもちろん。\!優秀なヒーラーがいるのはとても心強いことだ。
"See that town?\! To win wars, we must secure objectives.\! Objectives can be towns, mines, stables, or military bases.\! Towns like this, or gold mines, provide gold.\! Any of our squads can capture objectives.",そこに町が見えるだろう？\!戦いに勝つには、目標地点を占領する必要がある。\!目標は、町、鉱山、馬小屋、軍事拠点など、さまざまだ。\!町や鉱山を占領すると、ゴールドを獲得できる。\!目標の占領については、自軍の部隊ならどれでもいけるぞ。
"There. That's Eastwall Fortress, home base of the enemy.",あれを見ろ。イーストウォール砦。敵の本拠地だ。
"That's a heavily-fortified castle, like most home bases.\! It provides defensive bonuses to soldiers stationed there.\! Do not underestimate any base defender...\| even these clowns.\! There will be times when we are operating out of a Home Base. When that happens, you must defend it at all costs.\! If an enemy reaches our Home Bases, it will force us into defeat.",だいたいの本拠地がそうだが、大きく堅牢に建てられている。\!そうした砦を守る兵士には、防御力にボーナスが付加される。\!そういう場所を攻める時は、甘く見積もらない方がいい...\|たとえこんな雑魚でもな。\!戦いによっては、自軍の本拠地を守るのが目的になる場合もある。その時は、どんな犠牲を払ってでも死守するんだ。\!なんせ、敵が自軍の本拠地を占領したら、その時点で負けなんだからな。
"We've secured an Iron Mine.\! With the 3 Iron we just gained, we can upgrade our troops to more advanced classes when between chapters.\! The resources are not consumed, just allocated, meaning we can change classes without any risk at all - feel free to experiment!",鉄鉱山を占領したな。\!今獲得した3つの鉄を使い、章の合間にユニットをクラスチェンジできるぞ。\!ちなみにその時、資源は消費するのではなく割り当てるだけだ。つまり、リスクなしでクラスを変更できるのさ。だから、いろいろ気軽に試してみるといい！
