ENGLISH,JAPANESE
"Did you hear me, Jebediah? Lest you wish to be cut to ribbons by my blade, you will honor your word. Do not cross me, little man.",聞いたか、ジェブディア？八つ裂きにされたくなければ、約束通りにすることだ。こっちに来るんじゃないぞ。
I...I wouldn't dream of it.,ま、まさか...
...Narima... what in the world lead you to believe this is the only way?!,...ナリマ...どうしてこんな馬鹿げた真似をするんだ！？
"I... I couldn't help it, \n[8]! I'm supposed to be on the good guy side, right?!\! But then, everything happened so fast, and now Lysander wants us to ""put a check"" on you, whatever.\! Don't worry, you'll be fine, they said they'd let you leave!",それは...こうするしかないからよ、\n[8]！どんなに辛くても、正義の立場は貫かなくちゃいけないの！\!すべてがあまりにも目まぐるしく変わった。ライサンダーが、「あなたを止めなくちゃいけない」って。\!大丈夫よ、誰もあなたを殺しはしない。きっと後から解放してくれるはずよ！
...Sybil... what in the world lead you to go along with this?!,...シビル...一体どうしてこんなことを！？
"Ready your weapons, Nephilim...\| the cult will have no mercy for us.",ネフィリムよ、武器を構えろ...\|カルトは我らに容赦しないぞ。
It can't be...,な、なぜこやつが...
What are you waiting for?\! I've broken your spell... fight by my side!!,何をぐずぐずしている？\!呪縛は解いた...我と共に戦え！
"Lysander...\| you really did it, didn't you?!",ライサンダー...\|どうしてこんなことを！？
"I could not convince you. It seems you are determined to take the Lightfury...\| and destroy yourself, and possibly, all there is.",君を説得できなかった。ライトフューリーを取ることにしたんだろう...？\|ここで止めなければ、君は己を、いや、すべてを破壊してしまうのだ。
"Sheesh, is that what I'm doing? What makes you want to be around such a monster, anyway?",まったく、何を言っているんです？何をどうしたら、こんな真似ができるんです？
"\n[8]... you can still come back from this. Those people in Armitage, they hated Casamir's regime, and you saved them!\! You're not a monster... but now I see that your destiny is clashing against that of the rest of Tahnra's...\! Zanatus's power flows through these Nephilim weapons... please don't do this, \n[8]. Let him languish in defeat, and in obscurity, forever.",\n[8]...今ならまだ取り返しがつく。君はアーミテージを、カサミールの統治を嫌う人々を救ったのだ！\!君は怪物ではない...だが、その運命はターンラの未来と衝突しているのだ...\!ザナトゥスの力は、ネフィリムの武器を通して流れる...だから今すぐやめるんだ、\n[8]。そうすればやつに、敗北と永遠の闇を与えることができる。
"You know how I feel about prophecy...\| but following it so far has been the right thing.\! How could any one of us, even you, determine the unleashing of some sort of apocalyptic outcome with any certainty?\! What if you're wrong?",預言が私にどんな意味を持つものか、あなたもおわかりのはずです...\|しかも、これまですべてがその通りになっている。\!ならば一体誰がその力を解放すべきかどうか、判断できると言うのでしょう？\!間違っていたらどうするのです？
"I'm sorry, Lysander. I'm determined to see this through.\! But I need you by my side for this, more than ever... please.",すみません、ライサンダー将軍。私はそれをこれから見極めるのです。\!だからこそ、これまで以上にあなたの力が必要なんです...どうか、思い留まってください。
I...\| I'm sorry. There's no other way.,それは...\|すまない、できないのだ。これ以外に手段がない。
"Not a hair out of place on \n[8]'s head, do you understand, Jebediah?",\n[8]に危害は加えるな。わかったか、ジェブディア？
"The Grandmaster will fulfill our end of the bargain, my friend. The False One will be returned to you unharmed.",すべてはあの偉大なるお方が決めることです。が、偽りの者は無傷で返されるでしょう。
No... not him!,まさか...ありえない！
